$Date,$Time,YXC-401B,YXI-401B,YXI-402B,YXI-403B,YXI-404B
02/15/16,13:06:00,1700,1841.833,570.4743,5322.633,27620.06
02/15/16,13:07:00,1700,1842,583.7554,5447.696,28289.44
02/15/16,13:08:00,1700,1840.055,586.9892,5487.146,28502.7
02/15/16,13:09:00,1700,1841.253,587.9126,5514.111,28637.05
02/15/16,13:10:00,1700,1840.984,576.9079,5410.844,28109.28
02/15/16,13:11:00,1700,1840.986,562.4664,5257.406,27333.64
02/15/16,13:12:00,1700,1842.289,585.9013,5472.11,28409.45
02/15/16,13:13:00,1700,1840.756,586.0142,5468.758,28406.43
02/15/16,13:14:00,1700,1841.552,584.619,5465.825,28390.51
02/15/16,13:15:00,1700,1841.254,582.7353,5467.767,28402.91
02/15/16,13:16:00,1700,1840.799,580.7242,5435.375,28238.14
02/15/16,13:17:00,1700,1842.586,567.0859,5253.393,27263.78
02/15/16,13:18:00,1700,1840.57,563.504,5247.403,27261.34
02/15/16,13:19:00,1700,1840.779,580.0286,5424.219,28178.04
02/15/16,13:20:00,1700,1840.975,584.7347,5462.474,28372.1
02/15/16,13:21:00,1700,1841.24,580.7193,5416.081,28133.14
02/15/16,13:22:00,1700,1841.821,581.153,5431.923,28233.65
02/15/16,13:23:00,1700,1840.293,586.8843,5475.992,28440.74
02/15/16,13:24:00,1700,1840.962,576.2209,5384.733,27934.03
02/15/16,13:25:00,1700,1840.036,581.9716,5443.097,28278.49
02/15/16,13:26:00,1700,1840.305,587.0157,5480.19,28451.95
02/15/16,13:27:00,1700,1840.18,582.966,5431.947,28216.82
02/15/16,13:28:00,1700,1841.247,584.7396,5462.305,28396.05
02/15/16,13:29:00,1700,1841.595,583.4189,5451.962,28306.38
02/15/16,13:30:00,1700,1841.235,583.0756,5455.205,28323.6
02/15/16,13:31:00,1700,1840.912,581.7017,5441.681,28272.23
02/15/16,13:32:00,1700,1841.566,581.8247,5436.541,28199.4
02/15/16,13:33:00,1700,1840.773,586.0281,5492.211,28536.84
02/15/16,13:34:00,1700,1841.707,567.0936,5260.915,27314.17
02/15/16,13:35:00,1700,1841.249,582.1744,5451.152,28323.55
02/15/16,13:36:00,1700,1840.314,576.905,5387.601,28006.11
02/15/16,13:37:00,1700,1841.262,582.9306,5437.313,28250.98
02/15/16,13:38:00,1700,1841.831,587.8048,5516.128,28644.08
02/15/16,13:39:00,1700,1841.249,585.6641,5493.579,28536.78
02/15/16,13:40:00,1700,1840.313,583.1671,5460.149,28362.13
02/15/16,13:41:00,1700,1840.77,576.7788,5377.883,27933.42
02/15/16,13:42:00,1700,1841.533,587.2263,5490.055,28515.23
02/15/16,13:43:00,1700,1840.98,587.2382,5487.979,28502.94
02/15/16,13:44:00,1700,1840.051,586.3265,5450.251,28307.56
02/15/16,13:45:00,1700,1841.557,588.0508,5505.217,28592.83
02/15/16,13:46:00,1700,1841.013,582.5186,5447.831,28300.48
02/15/16,13:47:00,1700,1840.619,571.3939,5331.727,27699.8
02/15/16,13:48:00,1700,1841.564,562.8849,5225.008,27148.01
02/15/16,13:49:00,1700,1840.453,577.3618,5386.999,27985.04
02/15/16,13:50:00,1700,1840.325,584.9999,5483.732,28496.42
02/15/16,13:51:00,1700,1840.587,586.509,5477.139,28481.34
02/15/16,13:52:00,1700,1840.784,583.8975,5465.819,28409.34
02/15/16,13:53:00,1700,1841.819,583.5103,5441.765,28245.3
02/15/16,13:54:00,1700,1841.284,585.4433,5472.172,28437.16
02/15/16,13:55:00,1700,1841.554,585.6498,5489.287,28486.28
02/15/16,13:56:00,1700,1840.772,586.2245,5483.554,28486.44
02/15/16,13:57:00,1700,1841.258,589.9363,5517.698,28726.38
02/15/16,13:58:00,1700,1841.56,573.494,5340.615,27725.32
02/15/16,13:59:00,1700,1840.595,582.0532,5451.203,28338.65
02/15/16,14:00:00,1700,1841.546,585.5638,5485.827,28474.86
02/15/16,14:01:00,1700,1841.392,585.3619,5467.499,28391.31
02/15/16,14:02:00,1700,1841.554,580.9356,5440.932,28257.23
02/15/16,14:03:00,1700,1840.945,574.208,5345.92,27749.71
02/15/16,14:04:00,1700,1841.25,586.2131,5474.726,28429.97
02/15/16,14:05:00,1700,1840.781,587.7903,5487.152,28520.1
02/15/16,14:06:00,1700,1841.518,586.0415,5488.52,28456.09
02/15/16,14:07:00,1700,1841.84,565.6557,5284.484,27448.6
02/15/16,14:08:00,1700,1840.415,575.7494,5401.406,28054.05
02/15/16,14:09:00,1700,1841.241,567.4384,5279.693,27418.2
02/15/16,14:10:00,1700,1841.232,575.3237,5370.191,27890.61
02/15/16,14:11:00,1700,1841.262,580.8555,5409.716,28093.02
02/15/16,14:12:00,1700,1840.967,578.1007,5393.739,28013.13
02/15/16,14:13:00,1700,1841.517,577.4609,5404.83,28070.55
02/15/16,14:14:00,1700,1840.578,573.3983,5337.208,27730.14
02/15/16,14:15:00,1700,1841.81,567.0919,5310.177,27579.05
02/15/16,14:16:00,1700,1841.24,561.0108,5214.648,27099.71
02/15/16,14:17:00,1700,1841.801,573.3938,5334.236,27697.18
02/15/16,14:18:00,1700,1840.582,578.6981,5393.729,28013.22
02/15/16,14:19:00,1700,1841.988,579.4785,5401.276,28023.07
02/15/16,14:20:00,1700,1841.522,575.3213,5355.17,27817.31
02/15/16,14:21:00,1700,1840.983,575.7471,5363.591,27877.04
02/15/16,14:22:00,1700,1841.25,576.9102,5372.369,27901.08
02/15/16,14:23:00,1700,1841.242,567.7814,5285.333,27455.32
02/15/16,14:24:00,1700,1840.768,559.1229,5223.604,27147.63
02/15/16,14:25:00,1700,1841.074,553.58,5151.695,26764.22
02/15/16,14:26:00,1700,1841.543,585.5504,5481.462,28464.51
02/15/16,14:27:00,1700,1841.425,583.5043,5451.207,28310.74
02/15/16,14:28:00,1700,1840.768,572.4938,5341.866,27753.42
02/15/16,14:29:00,1700,1840.973,569.5817,5322.615,27651.98
02/15/16,14:30:00,1700,1841.257,577.4723,5396.792,28030.59
02/15/16,14:31:00,1700,1840.317,573.4037,5346.376,27781.62
02/15/16,14:32:00,1700,1841.264,562.8182,5250.09,27269.37
02/15/16,14:33:00,1700,1840.999,557.3986,5202.665,27029.86
02/15/16,14:34:00,1700,1840.958,566.4242,5272.145,27365.4
02/15/16,14:35:00,1700,1840.964,565.0917,5263.852,27354.44
02/15/16,14:36:00,1700,1843.644,570.3129,5278.789,27413.76
02/15/16,14:37:00,1700,1841.244,575.1925,5348.721,27772.35
02/15/16,14:38:00,1700,1840.937,575.1337,5384.608,27952.6
02/15/16,14:39:00,1700,1841.26,563.0693,5234.918,27186.01
02/15/16,14:40:00,1700,1840.75,558.8597,5200.047,27016.82
02/15/16,14:41:00,1700,1841.809,568.2524,5304.743,27551.05
02/15/16,14:42:00,1700,1840.563,552.309,5120.368,26611.79
02/15/16,14:43:00,1700,1841.536,564.8304,5246.503,27248.07
02/15/16,14:44:00,1700,1840.972,570.9139,5354.26,27810.8
02/15/16,14:45:00,1700,1840.761,565.3868,5273.314,27399.12
02/15/16,14:46:00,1700,1840.571,562.4734,5245.27,27231.27
02/15/16,14:47:00,1700,1840.302,571.4714,5334.17,27714.68
02/15/16,14:48:00,1700,1841.538,572.2822,5344.467,27748.72
02/15/16,14:49:00,1700,1841.235,542.1989,5038.507,26180.58
02/15/16,14:50:00,1700,1841.964,562.0428,5217.234,27083.41
02/15/16,14:51:00,1700,1841.253,559.7057,5209.558,27095.6
02/15/16,14:52:00,1700,1841.073,564.324,5253.099,27275.91
02/15/16,14:53:00,1700,1841.01,562.3989,5234.752,27193.6
02/15/16,14:54:00,1700,1840.751,566.2094,5278.105,27414.28
02/15/16,14:55:00,1700,1840.594,565.2231,5273.973,27393.7
02/15/16,14:56:00,1700,1842.311,569.5748,5300.177,27516.71
02/15/16,14:57:00,1700,1840.97,570.0181,5314.798,27601.28
02/15/16,14:58:00,1700,1841.225,533.7633,4964.668,25784.37
02/15/16,14:59:00,1700,1841.997,568.691,5291.234,27452.68
02/15/16,15:00:00,1700,1841.546,558.0935,5193.204,26972.33
02/15/16,15:01:00,1700,1840.54,573.3129,5350.799,27794.29
02/15/16,15:02:00,1700,1840.588,548.3003,5094.294,26466.74
02/15/16,15:03:00,1700,1842.142,554.1996,5154.127,26785.88
02/15/16,15:04:00,1700,1840.955,558.2202,5193.288,26954.83
02/15/16,15:05:00,1700,1841.532,555.041,5156.249,26778.73
02/15/16,15:06:00,1700,1839.438,556.8284,5181.358,26945.62
02/15/16,15:07:00,1700,1840.795,565.0965,5257.551,27326.95
02/15/16,15:08:00,1700,1841.258,541.9895,4997.564,25966.58
02/15/16,15:09:00,1700,1841.261,553.4915,5166.681,26843.49
02/15/16,15:10:00,1700,1840.582,566.0001,5279.686,27423.6
02/15/16,15:11:00,1700,1840.963,567.5734,5302.462,27550.9
02/15/16,15:12:00,1700,1840.771,565.39,5270.717,27339.88
02/15/16,15:13:00,1700,1840.927,567.87,5284.464,27444.3
02/15/16,15:14:00,1700,1840.761,554.2142,5162.878,26743.54
02/15/16,15:15:00,1700,1841.523,542.8879,5026.676,26116.4
02/15/16,15:16:00,1700,1839.95,561.7024,5229.144,27262.04
02/15/16,15:17:00,1700,1840.317,570.9117,5308.083,27585.86
02/15/16,15:18:00,1700,1841.274,575.9662,5381.292,27978.43
02/15/16,15:19:00,1700,1841.52,567.8708,5298.192,27521.02
02/15/16,15:20:00,1700,1840.951,547.5254,5077.323,26425.35
02/15/16,15:21:00,1700,1840.978,565.9978,5285.51,27461.86
02/15/16,15:22:00,1700,1841.819,580.0374,5419.88,28143.2
02/15/16,15:23:00,1700,1841.792,575.8901,5373.687,27857.72
02/15/16,15:24:00,1700,1840.289,565.5181,5266.442,27364.96
02/15/16,15:25:00,1700,1840.969,566.8436,5299.913,27534.33
02/15/16,15:26:00,1700,1841.816,573.3141,5334.509,27693.07
02/15/16,15:27:00,1700,1840.587,572.8383,5354.346,27817.57
02/15/16,15:28:00,1700,1839.983,579.1433,5415.151,28137.84
02/15/16,15:29:00,1700,1840.76,582.5183,5457.564,28351.24
02/15/16,15:30:00,1700,1840.273,584.7408,5445.633,28288.97
02/15/16,15:31:00,1700,1841.808,563.8423,5214.669,27074.74
02/15/16,15:32:00,1700,1840.757,575.0663,5380.416,27946.02
02/15/16,15:33:00,1700,1841.234,579.3716,5422.544,28149.44
02/15/16,15:34:00,1700,1842.272,566.5494,5270.761,27360.6
02/15/16,15:35:00,1700,1842.363,566.7115,5284.524,27438.54
02/15/16,15:36:00,1700,1840.778,570.2679,5307.624,27581.59
02/15/16,15:37:00,1700,1841.242,581.9639,5427.125,28173.33
02/15/16,15:38:00,1700,1841.966,588.6617,5518.467,28660.59
02/15/16,15:39:00,1700,1840.292,578.1122,5418.601,28154.47
02/15/16,15:40:00,1700,1840.315,583.2473,5477.179,28451.28
02/15/16,15:41:00,1700,1841.243,592.6349,5548.008,28812.58
02/15/16,15:42:00,1700,1840.571,585.9053,5477.173,28451.2
02/15/16,15:43:00,1700,1840.757,582.733,5431.009,28210.22
02/15/16,15:44:00,1700,1841.23,587.5721,5508.134,28620.15
02/15/16,15:45:00,1700,1841.212,578.7024,5420.669,28154.06
02/15/16,15:46:00,1700,1841.533,590.7042,5526.681,28692.59
02/15/16,15:47:00,1700,1841.814,583.5005,5452.009,28317.16
02/15/16,15:48:00,1700,1840.956,553.2241,5167.196,26845.86
02/15/16,15:49:00,1700,1840.773,561.6874,5217.222,27102.26
02/15/16,15:50:00,1700,1842.906,575.2671,5370.082,27859.99
02/15/16,15:51:00,1700,1841.535,583.2901,5455.389,28330.66
02/15/16,15:52:00,1700,1841.516,587.5712,5491.73,28515.04
02/15/16,15:53:00,1700,1840.575,586.1998,5484.814,28496.7
02/15/16,15:54:00,1700,1841.815,582.1818,5433.121,28210.3
02/15/16,15:55:00,1700,1841.252,563.4978,5258.333,27314.14
02/15/16,15:56:00,1700,1841.531,585.6469,5480.138,28457.89
02/15/16,15:57:00,1700,1840.786,592.6384,5541.078,28788.93
02/15/16,15:58:00,1700,1842.31,591.3975,5528.719,28713.94
02/15/16,15:59:00,1700,1840.582,591.3918,5534.221,28755
02/15/16,16:00:00,1700,1840.945,594.0126,5571.532,28941.34
02/15/16,16:01:00,1700,1842.757,584.8742,5461.595,28329.71
02/15/16,16:02:00,1700,1841.232,588.9366,5502.443,28564.64
02/15/16,16:03:00,1700,1840.768,589.1044,5533.873,28752.75
02/15/16,16:04:00,1700,1840.972,579.5696,5407.096,28081.94
02/15/16,16:05:00,1700,1842.055,557.9213,5181.287,26899.21
02/15/16,16:06:00,1700,1841.266,591.2753,5564.659,28907.37
02/15/16,16:07:00,1700,1841.254,592.1657,5552.299,28834
02/15/16,16:08:00,1700,1840.581,586.5709,5491.771,28519.72
02/15/16,16:09:00,1700,1841.26,595.3474,5594.286,29048.44
02/15/16,16:10:00,1700,1842.03,589.4692,5523.956,28688.54
02/15/16,16:11:00,1700,1841.249,589.7916,5518.382,28630.64
02/15/16,16:12:00,1700,1840.009,591.1859,5537.73,28748.64
02/15/16,16:13:00,1700,1841.231,593.8979,5559.315,28861.49
02/15/16,16:14:00,1700,1841.256,590.6165,5530.792,28727.44
02/15/16,16:15:00,1700,1841.469,594.7888,5588.745,29020.54
02/15/16,16:16:00,1700,1840.98,588.6138,5512.872,28631.4
02/15/16,16:17:00,1700,1840.586,597.1954,5594.337,29071.97
02/15/16,16:18:00,1700,1841.671,594.9816,5576.055,28951.48
02/15/16,16:19:00,1700,1840.781,583.8927,5445.551,28278.58
02/15/16,16:20:00,1700,1842.487,579.6429,5424.19,28178.41
02/15/16,16:21:00,1700,1841.529,592.9729,5537.678,28748.41
02/15/16,16:22:00,1700,1840.621,594.9123,5562.573,28896.28
02/15/16,16:23:00,1700,1840.575,600.7565,5633.346,29266.62
02/15/16,16:24:00,1700,1840.588,599.4288,5625.602,29200.25
02/15/16,16:25:00,1700,1841.546,597.3551,5596.03,29083.89
02/15/16,16:26:00,1700,1841.817,582.1732,5449.896,28295.71
02/15/16,16:27:00,1700,1840.773,564.9593,5273.194,27405.92
02/15/16,16:28:00,1700,1839.998,588.6949,5496.034,28553.96
02/15/16,16:29:00,1700,1840.971,602.6943,5627.76,29211.12
02/15/16,16:30:00,1700,1840.809,595.1116,5563.75,28895.83
02/15/16,16:31:00,1700,1840.771,594.1369,5578.418,28964.51
02/15/16,16:32:00,1700,1841.253,598.267,5611.028,29138.11
02/15/16,16:33:00,1700,1841.81,588.9156,5526.314,28703.38
02/15/16,16:34:00,1700,1839.531,582.8604,5440.942,28285.05
02/15/16,16:35:00,1700,1841.245,585.748,5478.9,28435.54
02/15/16,16:36:00,1700,1841.508,583.2838,5458.844,28342.94
02/15/16,16:37:00,1700,1841.24,599.4242,5617.867,29187.27
02/15/16,16:38:00,1700,1839.742,599.4235,5638.055,29296.17
02/15/16,16:39:00,1700,1840.966,597.4917,5617.749,29183.31
02/15/16,16:40:00,1700,1841.523,587.4952,5506.444,28609.79
02/15/16,16:41:00,1700,1840.962,573.6133,5364.605,27860.63
02/15/16,16:42:00,1700,1840.95,583.9689,5448.553,28295.49
02/15/16,16:43:00,1700,1841.36,592.637,5546.794,28789.38
02/15/16,16:44:00,1700,1841.543,601.4501,5629.867,29224.37
02/15/16,16:45:00,1700,1841.252,594.4276,5552.409,28821.38
02/15/16,16:46:00,1700,1842.295,594.9114,5543.266,28778.46
02/15/16,16:47:00,1700,1841.378,588.3449,5511.932,28620.27
02/15/16,16:48:00,1700,1841.808,598.2618,5583.028,29085.43
02/15/16,16:49:00,1700,1840.949,599.502,5618.662,29165.89
02/15/16,16:50:00,1700,1841.221,582.8416,5439.923,28259.75
02/15/16,16:51:00,1700,1840.969,606.95,5697.585,29582.47
02/15/16,16:52:00,1700,1840.952,598.1796,5590.835,29027.25
02/15/16,16:53:00,1700,1841.811,580.9291,5400.458,28039.69
02/15/16,16:54:00,1700,1841.249,592.5443,5575.068,28957.8
02/15/16,16:55:00,1700,1841.777,598.825,5601.335,29052.4
02/15/16,16:56:00,1700,1840.283,598.0463,5580.842,28986.41
02/15/16,16:57:00,1700,1842.015,593.5309,5583.922,28985.92
02/15/16,16:58:00,1700,1841.521,595.4668,5591.665,28958.08
02/15/16,16:59:00,1700,1840.274,588.6644,5502.478,28587.84
02/15/16,17:00:00,1700,1840.96,582.6007,5422.743,28164.4
02/15/16,17:01:00,1700,1840.572,588.6648,5521.017,28675.39
02/15/16,17:02:00,1700,1841.22,594.2173,5553.482,28840.35
02/15/16,17:03:00,1700,1841.247,595.3793,5559.951,28856.74
02/15/16,17:04:00,1700,1841.228,580.5807,5442.932,28260.96
02/15/16,17:05:00,1700,1840.8,593.1067,5563.839,28899.96
02/15/16,17:06:00,1700,1840.954,594.1367,5580.561,28979.68
02/15/16,17:07:00,1700,1840.951,596.2342,5578.36,28926.49
02/15/16,17:08:00,1700,1840.576,593.1898,5564.668,28895.67
02/15/16,17:09:00,1700,1842.284,589.5757,5506.407,28639.2
02/15/16,17:10:00,1700,1841.828,585.7681,5473.739,28417.04
02/15/16,17:11:00,1700,1840.952,593.4489,5548.829,28884.4
02/15/16,17:12:00,1700,1841.528,586.9837,5493.534,28509.04
02/15/16,17:13:00,1700,1839.403,587.001,5485.943,28508.96
02/15/16,17:14:00,1700,1840.587,587.0997,5489.249,28523.86
02/15/16,17:15:00,1700,1842,597.3713,5599.365,29072.41
02/15/16,17:16:00,1700,1841.244,581.2717,5449.835,28306.33
02/15/16,17:17:00,1700,1841.124,584.1821,5474.603,28429.65
02/15/16,17:18:00,1700,1841.53,595.1246,5571.564,28919.25
02/15/16,17:19:00,1700,1840.735,595.6776,5568.051,28927.6
02/15/16,17:20:00,1700,1840.748,586.6693,5489.978,28519.11
02/15/16,17:21:00,1700,1841.234,587.0112,5493.463,28519.65
02/15/16,17:22:00,1700,1842.063,592.566,5574.514,28934.94
02/15/16,17:23:00,1700,1841.816,592.8437,5570.204,28919.73
02/15/16,17:24:00,1700,1841.531,586.4613,5482.458,28457.68
02/15/16,17:25:00,1700,1840.768,595.9064,5594.181,29052.43
02/15/16,17:26:00,1700,1840.568,594.3039,5563.762,28900.26
02/15/16,17:27:00,1700,1840.968,574.2002,5351.728,27810.76
02/15/16,17:28:00,1700,1840.968,593.535,5562.495,28889.83
02/15/16,17:29:00,1700,1841.533,599.7213,5610.962,29127.63
02/15/16,17:30:00,1700,1841.277,596.3588,5581.454,28991.9
02/15/16,17:31:00,1700,1840.588,591.0792,5528.609,28716.15
02/15/16,17:32:00,1700,1841.247,588.6685,5498.245,28547.32
02/15/16,17:33:00,1700,1841.808,587.9144,5492.462,28486.88
02/15/16,17:34:00,1700,1841.513,582.3788,5431.825,28216.05
02/15/16,17:35:00,1700,1841.544,591.9784,5532.221,28721.02
02/15/16,17:36:00,1700,1841.998,586.0685,5475.875,28429.69
02/15/16,17:37:00,1700,1841.554,595.5507,5603.265,29093.12
02/15/16,17:38:00,1700,1840.562,593.3102,5571.48,28923.96
02/15/16,17:39:00,1700,1841.232,578.1,5386.895,27967.39
02/15/16,17:40:00,1700,1840.959,574.4988,5350.063,27781.63
02/15/16,17:41:00,1700,1841.75,588.2525,5496.107,28530.17
02/15/16,17:42:00,1700,1841.526,594.3082,5577.196,28958.27
02/15/16,17:43:00,1700,1841.261,589.9294,5529.486,28720.58
02/15/16,17:44:00,1700,1841.245,591.9862,5519.71,28667.22
02/15/16,17:45:00,1700,1841.175,593.4559,5559.793,28862.33
02/15/16,17:46:00,1700,1841.807,583.0687,5461.449,28351.11
02/15/16,17:47:00,1700,1840.284,578.5454,5400.519,28053.46
02/15/16,17:48:00,1700,1840.982,590.9528,5520.956,28660.89
02/15/16,17:49:00,1700,1841.542,594.4397,5564.756,28896.29
02/15/16,17:50:00,1700,1840.969,589.8795,5519.616,28661.17
02/15/16,17:51:00,1700,1840.572,588.9176,5510.724,28643.5
02/15/16,17:52:00,1700,1840.998,599.0856,5622.245,29197.3
02/15/16,17:53:00,1700,1841.523,591.0833,5550.16,28806.15
02/15/16,17:54:00,1700,1841.822,596.7917,5618.686,29183.42
02/15/16,17:55:00,1700,1840.751,586.0189,5480.263,28467.52
02/15/16,17:56:00,1700,1841.234,596.0294,5592.858,29047.88
02/15/16,17:57:00,1700,1841.5,572.2847,5348.743,27772.35
02/15/16,17:58:00,1700,1840.957,589.6935,5523.039,28692.84
02/15/16,17:59:00,1700,1840.94,594.7777,5556.875,28888.19
02/15/16,18:00:00,1700,1841.048,595.6102,5578.491,28957.8
02/15/16,18:01:00,1700,1841.237,591.3843,5514.092,28615.72
02/15/16,18:02:00,1700,1841.222,596.4827,5598.575,29080.34
02/15/16,18:03:00,1700,1842.3,590.2667,5522.286,28616.07
02/15/16,18:04:00,1700,1840.772,590.6945,5517.557,28661.16
02/15/16,18:05:00,1700,1841.517,593.8919,5591.761,29037.67
02/15/16,18:06:00,1700,1840.763,590.8284,5554.3,28851.15
02/15/16,18:07:00,1700,1840.963,583.4302,5448.635,28302.93
02/15/16,18:08:00,1700,1841.028,587.0143,5507.671,28602.69
02/15/16,18:09:00,1700,1840.964,595.4768,5562.654,28885.62
02/15/16,18:10:00,1700,1840.957,595.2063,5576.057,28979.18
02/15/16,18:11:00,1700,1840.306,595.6831,5572.373,29006.95
02/15/16,18:12:00,1700,1840.827,594.138,5555.767,28851.48
02/15/16,18:13:00,1700,1841.26,585.0845,5478.874,28457.65
02/15/16,18:14:00,1700,1840.963,583.8846,5462.309,28368.22
02/15/16,18:15:00,1700,1840.471,592.1594,5528.264,28710.84
02/15/16,18:16:00,1700,1840.771,594.3105,5561.235,28889.84
02/15/16,18:17:00,1700,1841,595.5364,5561.205,28878.74
02/15/16,18:18:00,1700,1841.538,588.473,5506.398,28592.61
02/15/16,18:19:00,1700,1841.829,592.0746,5550.063,28816.6
02/15/16,18:20:00,1700,1841.817,585.0045,5460.415,28346.09
02/15/16,18:21:00,1700,1841.242,587.0897,5483.669,28481.42
02/15/16,18:22:00,1700,1841.538,592.8502,5553.122,28861.98
02/15/16,18:23:00,1700,1840.951,591.0801,5554.329,28851.03
02/15/16,18:24:00,1700,1840.765,578.4439,5398.014,28043.78
02/15/16,18:25:00,1700,1840.288,590.3961,5518.286,28670.77
02/15/16,18:26:00,1700,1841.261,592.7212,5553.524,28777.54
02/15/16,18:27:00,1700,1840.759,592.0751,5548.807,28820.27
02/15/16,18:28:00,1700,1840.963,591.9906,5541.143,28754.96
02/15/16,18:29:00,1700,1840.763,584.528,5465.766,28396.05
02/15/16,18:30:00,1700,1841.828,589.3682,5526.666,28648.45
02/15/16,18:31:00,1700,1840.606,592.0743,5552.179,28846.77
02/15/16,18:32:00,1700,1841.271,595.8298,5569.059,28919.52
02/15/16,18:33:00,1700,1841.552,586.5474,5481.512,28458.07
02/15/16,18:34:00,1700,1840.978,591.086,5553.494,28762.18
02/15/16,18:35:00,1700,1840.781,588.4067,5499.641,28569.36
02/15/16,18:36:00,1700,1841.538,585.7734,5471.817,28429.89
02/15/16,18:37:00,1700,1840.613,586.1993,5485.717,28502.42
02/15/16,18:38:00,1700,1841.262,594.9176,5562.587,28913.15
02/15/16,18:39:00,1700,1840.814,599.2925,5609.746,29144.6
02/15/16,18:40:00,1700,1841.548,589.9308,5513.438,28590.41
02/15/16,18:41:00,1700,1840.025,587.2256,5489.27,28519.9
02/15/16,18:42:00,1700,1840.943,580.4877,5412.431,28110.57
02/15/16,18:43:00,1700,1840.285,585.3485,5478.941,28468.8
02/15/16,18:44:00,1700,1841.521,594.9102,5566.9,28907.01
02/15/16,18:45:00,1700,1841.048,593.517,5568.285,28920.06
02/15/16,18:46:00,1700,1841.25,592.853,5563.898,28896.45
02/15/16,18:47:00,1700,1840.584,586.5455,5474.564,28436.48
02/15/16,18:48:00,1700,1841.551,595.6875,5590.47,29031.63
02/15/16,18:49:00,1700,1840.333,595.1307,5590.511,29042.21
02/15/16,18:50:00,1700,1842.016,595.9006,5588.755,29007.7
02/15/16,18:51:00,1700,1840.577,591.5984,5542.391,28810.11
02/15/16,18:52:00,1700,1840.953,591.2615,5529.541,28701.02
02/15/16,18:53:00,1700,1841.242,596.2415,5586.099,29007.76
02/15/16,18:54:00,1700,1841.521,598.3889,5629.808,29227.68
02/15/16,18:55:00,1700,1841.532,583.4124,5447.668,28284.99
02/15/16,18:56:00,1700,1841.24,583.6252,5453.256,28323.26
02/15/16,18:57:00,1700,1841.27,591.1833,5530.815,28717.13
02/15/16,18:58:00,1700,1841.253,592.6298,5547.975,28821.3
02/15/16,18:59:00,1700,1841.546,591.0858,5527.783,28692.89
02/15/16,19:00:00,1700,1841.809,573.4774,5353.121,27793.43
02/15/16,19:01:00,1700,1840.778,593.4492,5537.635,28767.85
02/15/16,19:02:00,1700,1840.983,594.5659,5567.729,28901.81
02/15/16,19:03:00,1700,1841.826,590.6052,5532.992,28720.62
02/15/16,19:04:00,1700,1841.53,592.286,5528.72,28703.77
02/15/16,19:05:00,1700,1840.935,589.4866,5505.758,28602.78
02/15/16,19:06:00,1700,1841.244,556.0549,5186.737,26937.47
02/15/16,19:07:00,1700,1841.544,601.6443,5653.833,29352.23
02/15/16,19:08:00,1700,1841.515,597.188,5595.128,29071.89
02/15/16,19:09:00,1700,1840.573,588.6046,5503.804,28592.16
02/15/16,19:10:00,1700,1841.231,589.9223,5527.785,28699.47
02/15/16,19:11:00,1700,1840.287,590.9523,5530.871,28739.99
02/15/16,19:12:00,1700,1841.536,593.6682,5542.377,28771.78
02/15/16,19:13:00,1700,1840.762,593.4481,5547.949,28821.2
02/15/16,19:14:00,1700,1840.095,590.2422,5518.409,28667.28
02/15/16,19:15:00,1700,1841.512,594.5623,5571.48,28924.27
02/15/16,19:16:00,1700,1841.231,576.424,5372.302,27900.93
02/15/16,19:17:00,1700,1840.571,583.9506,5451.166,28323.61
02/15/16,19:18:00,1700,1840.774,592.7213,5558.232,28879.01
02/15/16,19:19:00,1700,1841.542,592.6096,5556.937,28850.71
02/15/16,19:20:00,1700,1840.974,588.1091,5500.415,28564.6
02/15/16,19:21:00,1700,1840.772,589.5782,5532.076,28739.81
02/15/16,19:22:00,1700,1840.566,586.9415,5477.407,28451.28
02/15/16,19:23:00,1700,1840.954,584.9935,5471.16,28413.24
02/15/16,19:24:00,1700,1841.548,588.9353,5513.886,28661.83
02/15/16,19:25:00,1700,1841.255,577.1108,5392.466,28019.08
02/15/16,19:26:00,1700,1840.765,600.7476,5639.2,29296.14
02/15/16,19:27:00,1700,1840.51,590.5966,5554.275,28862.2
02/15/16,19:28:00,1700,1840.284,593.8643,5545.353,28799.2
02/15/16,19:29:00,1700,1840.957,587.7756,5473.18,28507.58
02/15/16,19:30:00,1700,1841.224,593.3145,5564.978,28913.02
02/15/16,19:31:00,1700,1840.951,592.624,5541.098,28771.7
02/15/16,19:32:00,1700,1840.984,578.0927,5395.012,28019.95
02/15/16,19:33:00,1700,1842.286,592.9688,5566.822,28927.59
02/15/16,19:34:00,1700,1840.599,597.4733,5588.646,29017.84
02/15/16,19:35:00,1700,1841.987,595.7646,5566.776,28895.93
02/15/16,19:36:00,1700,1841.717,594.4146,5570.174,28923.72
02/15/16,19:37:00,1700,1841.808,588.9286,5506.373,28581.87
02/15/16,19:38:00,1700,1840.953,591.2541,5556.905,28861.73
02/15/16,19:39:00,1700,1841.239,594.7748,5574.772,28947.86
02/15/16,19:40:00,1700,1840.59,597.2245,5610.976,29127.09
02/15/16,19:41:00,1700,1840.96,585.0829,5474.002,28429.88
02/15/16,19:42:00,1700,1841.652,586.6503,5480.107,28444.31
02/15/16,19:43:00,1700,1841.524,592.6219,5546.511,28812.06
02/15/16,19:44:00,1700,1841.234,596.1627,5591.637,29031.46
02/15/16,19:45:00,1700,1841.221,595.8879,5568.128,28906.44
