$Date,$Time,PI-101B,PZI-102B,PI-401B,PI-402B,PDI-401B,TI-402B,LI-401B
02/15/16,05:42:00,141.0997,141.062,387.1812,381.4685,26.17241,49.05019,85.25381
02/15/16,05:43:00,140.8039,140.7811,387.0967,381.239,26.37779,49.02565,85.32542
02/15/16,05:44:00,141.273,141.2464,386.4438,380.9404,26.10939,48.93204,85.37
02/15/16,05:45:00,141.1812,141.0651,386.8303,380.9561,26.27636,49.01809,85.31161
02/15/16,05:46:00,141.265,141.1378,386.6323,380.8992,26.37012,48.96043,85.21762
02/15/16,05:47:00,141.2375,141.1264,386.2913,380.5601,26.26877,48.96497,85.28149
02/15/16,05:48:00,140.9393,140.9263,386.6743,381.3098,26.35998,49.02512,85.31622
02/15/16,05:49:00,141.1659,141.0627,387.0752,381.2083,26.21758,48.97284,85.23412
02/15/16,05:50:00,141.0455,141.0336,387.031,381.1697,26.14384,49.04237,85.19365
02/15/16,05:51:00,140.8063,140.7712,386.7285,380.7815,26.38744,49.00648,85.3644
02/15/16,05:52:00,141.0296,140.9947,387.0986,381.24,26.17558,48.97788,85.29187
02/15/16,05:53:00,141.2289,141.1115,386.5,381.2297,26.20247,49.06326,85.24759
02/15/16,05:54:00,140.7486,140.7654,387.1121,381.5278,26.29414,49.00336,85.32103
02/15/16,05:55:00,140.9416,140.8497,386.4919,380.7935,26.17802,49.0292,85.2489
02/15/16,05:56:00,140.91,140.8391,386.5313,380.6814,26.25599,49.05286,85.26337
02/15/16,05:57:00,140.5414,140.6207,386.3254,380.2112,26.19946,49.00514,85.28685
02/15/16,05:58:00,141.0259,140.8967,387.1091,381.2424,26.22974,49.07822,85.25766
02/15/16,05:59:00,141.0034,140.9347,387.6689,381.6611,26.41781,48.98148,85.24071
02/15/16,06:00:00,141.0303,140.9114,386.8521,380.8635,26.17378,48.93153,85.27536
02/15/16,06:01:00,141.1678,141.1277,387.7063,381.8455,26.41228,49.00093,85.26715
02/15/16,06:02:00,140.745,140.7446,387.5466,381.4133,26.38397,48.975,85.24921
02/15/16,06:03:00,141.0908,141.0167,387.2505,381.4216,26.33259,48.97129,85.23721
02/15/16,06:04:00,140.7441,140.6544,386.7634,381.0229,26.3287,48.99492,85.27132
02/15/16,06:05:00,140.7542,140.8334,386.9233,381.1306,26.15181,48.92245,85.26631
02/15/16,06:06:00,141.0118,141.0111,387.759,381.7908,26.23314,49.01913,85.25294
02/15/16,06:07:00,141.0522,140.9107,386.5305,380.6375,26.21593,49.02078,85.25026
02/15/16,06:08:00,141.4421,141.1904,387.6284,381.6204,26.30947,48.94986,85.25626
02/15/16,06:09:00,140.6051,140.6425,387.2166,380.9683,25.97298,49.05659,85.28947
02/15/16,06:10:00,141.0117,140.9934,386.7026,380.9585,26.41975,49.02477,85.27521
02/15/16,06:11:00,141.2608,141.0453,387.9119,381.9353,26.38325,49.03039,85.20261
02/15/16,06:12:00,140.9667,140.9449,387.2234,381.2346,26.35895,49.03469,85.22462
02/15/16,06:13:00,140.8506,140.8646,386.6138,380.6646,26.28605,48.98505,85.30383
02/15/16,06:14:00,140.8603,140.8275,387.3196,381.5713,26.17184,49.0359,85.26527
02/15/16,06:15:00,140.9865,140.9456,386.9756,381.0017,26.31557,49.01939,85.26848
02/15/16,06:16:00,140.8398,140.8131,386.3271,380.2043,26.21971,48.96614,85.3139
02/15/16,06:17:00,140.7964,140.8615,385.8252,379.9775,26.10023,49.01181,85.28401
02/15/16,06:18:00,140.767,140.7034,386.8513,380.9336,26.24397,48.97806,85.29158
02/15/16,06:19:00,140.9204,140.8597,385.8477,380.0251,26.12331,48.96782,85.21461
02/15/16,06:20:00,140.6266,140.7602,386.4624,380.4844,26.28578,49.0175,85.2459
02/15/16,06:21:00,140.6378,140.7072,386.5701,380.5203,26.30833,48.96791,85.30289
02/15/16,06:22:00,140.8039,140.8428,386.4063,380.4509,26.25259,49.00003,85.31929
02/15/16,06:23:00,141.1832,141.0856,387.3599,381.8108,26.23856,49.01931,85.27477
02/15/16,06:24:00,141.0967,141.0663,387.2324,381.1138,26.2989,48.97758,85.30542
02/15/16,06:25:00,141.1198,141.1497,388.0972,382.1499,26.26804,49.01863,85.28731
02/15/16,06:26:00,141.0547,140.9459,386.8208,381.1846,26.31077,49.00025,85.22902
02/15/16,06:27:00,141.1732,141.1514,387.4507,381.6646,26.22559,48.97551,85.19556
02/15/16,06:28:00,141.1183,140.8706,386.8276,380.8152,26.35944,49.04649,85.21866
02/15/16,06:29:00,141.067,140.9353,387.3611,381.1406,26.40282,49.01741,85.32231
02/15/16,06:30:00,140.9639,140.8807,386.9775,380.8926,26.1779,48.99148,85.18506
02/15/16,06:31:00,140.9526,140.9532,388.114,382.0974,26.38428,49.04976,85.26981
02/15/16,06:32:00,140.8875,140.8035,385.9644,380.3394,26.36864,48.96061,85.27429
02/15/16,06:33:00,140.8523,140.8461,387.3108,381.3591,26.28391,49.00677,85.34096
02/15/16,06:34:00,140.68,140.586,386.1941,380.239,26.33823,49.07807,85.24088
02/15/16,06:35:00,140.9995,140.9561,387.3247,381.4167,26.24249,48.9382,85.28535
02/15/16,06:36:00,141.2975,141.239,388.0203,382.0618,26.24557,48.99529,85.27365
02/15/16,06:37:00,140.6306,140.6482,386.6409,380.645,26.26015,48.95396,85.26212
02/15/16,06:38:00,140.8461,140.9182,386.2905,379.8596,26.22189,48.92415,85.33435
02/15/16,06:39:00,140.8783,140.8256,386.2222,380.5232,26.37222,49.01001,85.31865
02/15/16,06:40:00,141.0657,140.9589,386.8223,380.8162,26.23661,48.96506,85.24435
02/15/16,06:41:00,140.9635,140.9956,386.4248,380.6335,26.25095,48.97118,85.23399
02/15/16,06:42:00,140.8591,140.7682,385.709,379.9182,26.3044,49.03378,85.1804
02/15/16,06:43:00,141.0691,140.9512,386.7634,380.9641,26.32042,48.98487,85.2879
02/15/16,06:44:00,140.7551,140.6497,386.6396,380.9263,26.17065,49.00549,85.28278
02/15/16,06:45:00,141.1169,140.7761,386.3018,380.4282,26.27506,49.03481,85.2323
02/15/16,06:46:00,141.3466,141.3732,387.3464,381.6497,26.29848,48.97715,85.28546
02/15/16,06:47:00,141.0549,141.0361,386.2256,380.8921,26.21201,49.04204,85.26593
02/15/16,06:48:00,141.0085,140.7726,386.5532,380.6079,26.22036,49.00681,85.18483
02/15/16,06:49:00,141.0189,141.1501,387.3557,381.3374,26.21952,49.02587,85.34772
02/15/16,06:50:00,140.8235,140.8431,386.906,381.1292,26.26396,49.04101,85.28923
02/15/16,06:51:00,140.657,140.5578,386.5381,380.3079,26.27377,48.97158,85.27498
02/15/16,06:52:00,140.9623,140.8619,386.3616,380.2686,26.20659,48.95427,85.33539
02/15/16,06:53:00,140.9899,141.1017,386.6367,380.3464,26.2809,49.01364,85.2672
02/15/16,06:54:00,141.0444,141.0513,387.6965,382.2559,26.45527,48.9839,85.26736
02/15/16,06:55:00,140.8467,140.9116,387.3188,381.3711,26.11748,49.04261,85.23759
02/15/16,06:56:00,140.6509,140.9186,386.479,380.4924,26.31306,49.0286,85.3338
02/15/16,06:57:00,140.7913,140.9362,387.2603,381.6294,26.17199,49.01893,85.21765
02/15/16,06:58:00,141.1215,140.9304,385.9692,380.6467,26.3493,49.01325,85.28983
02/15/16,06:59:00,140.7399,140.7916,386.7739,380.7542,26.27522,48.99337,85.23093
02/15/16,07:00:00,141.1677,140.8439,385.9158,380.1377,26.13564,48.9842,85.2925
02/15/16,07:01:00,140.8801,140.9513,388.0239,381.7803,26.34964,49.06326,85.25511
02/15/16,07:02:00,140.9799,141.118,387.009,381.5039,26.35109,49.00042,85.29355
02/15/16,07:03:00,140.8005,140.8074,386.2886,380.4915,26.20991,48.99322,85.20596
02/15/16,07:04:00,140.8911,140.7748,386.2024,380.2046,26.30695,49.05225,85.2301
02/15/16,07:05:00,141.076,140.9999,386.02,380.166,26.36299,48.97528,85.24567
02/15/16,07:06:00,140.7774,140.7299,386.4209,380.8311,26.17794,48.99035,85.27269
02/15/16,07:07:00,141.1301,141.1404,387.8157,381.9695,26.30772,48.99936,85.20824
02/15/16,07:08:00,140.8692,140.8303,386.2183,380.3887,26.20377,48.95598,85.27132
02/15/16,07:09:00,140.77,140.7769,386.5708,380.542,26.11969,48.99992,85.2812
02/15/16,07:10:00,141.4612,141.0808,386.7893,380.9656,26.3068,48.99419,85.24289
02/15/16,07:11:00,141.3643,141.2676,386.9434,380.8455,26.23798,48.95255,85.25072
02/15/16,07:12:00,141.1638,141.1138,386.6533,380.8953,26.32946,49.01897,85.2565
02/15/16,07:13:00,140.6672,140.5942,385.9121,379.9087,26.31432,48.84102,85.28439
02/15/16,07:14:00,141.1494,141.0505,386.9612,381.0259,26.25801,48.9614,85.27393
02/15/16,07:15:00,140.8472,140.8145,386.1362,380.2244,26.24496,49.03588,85.2653
02/15/16,07:16:00,140.7787,140.9942,386.2842,380.4292,26.29257,48.9663,85.35184
02/15/16,07:17:00,141.0422,140.9811,386.1365,380.7849,26.22387,49.00142,85.26874
02/15/16,07:18:00,141.0156,140.9594,387.1995,381.4219,26.3644,49.04643,85.28764
02/15/16,07:19:00,141.2543,141.0892,386.9299,381.1282,26.28651,48.98613,85.26468
02/15/16,07:20:00,140.7642,140.8015,385.9648,379.9263,26.20617,49.03995,85.21227
02/15/16,07:21:00,141.3354,141.163,386.751,380.8191,26.34293,49.0438,85.32329
02/15/16,07:22:00,141.053,141.0241,387.1672,381.0566,26.35284,48.98354,85.21466
02/15/16,07:23:00,140.9918,140.8713,386.531,380.7627,26.25088,49.05623,85.172
02/15/16,07:24:00,140.9877,140.9573,387.4832,381.5938,26.38561,48.98313,85.24789
02/15/16,07:25:00,140.6763,140.5967,385.5247,379.5425,26.10603,48.94869,85.20334
02/15/16,07:26:00,141.2627,140.9341,385.7009,380.1328,26.2315,49.01294,85.23103
02/15/16,07:27:00,141.2164,141.1472,387.521,381.6538,26.38073,48.9837,85.2747
02/15/16,07:28:00,140.9852,140.9075,387.0911,381.4661,26.41827,49.01027,85.25519
02/15/16,07:29:00,141.0609,140.9565,387.2651,381.4019,26.47663,49.04101,85.24557
02/15/16,07:30:00,140.9807,141.0959,386.9407,381.8384,26.38435,48.99516,85.28865
02/15/16,07:31:00,141.1709,141.0365,386.4316,380.6738,26.14235,49.00055,85.25941
02/15/16,07:32:00,141.0645,141.058,386.979,380.708,26.35548,49.00518,85.18996
02/15/16,07:33:00,141.1593,141.0792,387.3982,381.5178,26.27819,48.93734,85.26215
02/15/16,07:34:00,141.3823,141.3378,388.0405,382.0466,26.31672,49.04902,85.23973
02/15/16,07:35:00,140.9038,140.9449,386.8557,380.657,26.33984,49.00567,85.21321
02/15/16,07:36:00,140.5065,140.6379,386.4084,380.5417,26.19484,48.96696,85.18924
02/15/16,07:37:00,140.862,140.8,386.9429,380.9121,26.23257,49.04543,85.2422
02/15/16,07:38:00,140.8224,140.7864,386.5024,380.4644,26.25717,49.00721,85.248
02/15/16,07:39:00,140.9048,140.8286,387.1567,381.1646,26.25561,49.0208,85.22913
02/15/16,07:40:00,141.0748,140.9194,387.5132,381.2642,26.42315,49.03301,85.17822
02/15/16,07:41:00,141.1312,141.0879,387.6472,381.6499,26.31165,49.01666,85.2067
02/15/16,07:42:00,141.0955,141.0804,387.2981,381.3367,26.19026,48.98903,85.25681
02/15/16,07:43:00,141.0775,141.0363,386.4834,380.3813,26.15761,48.95821,85.29321
02/15/16,07:44:00,141.6093,141.1419,386.8989,380.9155,26.23634,48.94225,85.2067
02/15/16,07:45:00,140.9514,140.8708,387.1733,381.001,26.33327,49.03788,85.30313
02/15/16,07:46:00,140.8748,140.7786,386.96,381.084,26.37066,49.00106,85.30324
02/15/16,07:47:00,141.2775,141.2438,387.3611,381.283,26.14273,48.96587,85.22357
02/15/16,07:48:00,140.7887,140.6994,386.3894,380.3611,26.24275,49.0524,85.35088
02/15/16,07:49:00,140.7942,140.7567,386.0371,380.3098,26.21529,49.03237,85.29503
02/15/16,07:50:00,141.0125,140.8486,386.6448,380.6433,26.26415,49.02777,85.23442
02/15/16,07:51:00,140.8733,140.7963,386.729,380.8765,26.30478,49.07438,85.2699
02/15/16,07:52:00,140.8923,140.8584,387.2119,380.9375,26.33373,49.06654,85.24738
02/15/16,07:53:00,141.2107,140.9277,386.7732,380.5747,26.29478,49.02387,85.28658
02/15/16,07:54:00,140.9987,140.8208,386.2207,380.4412,26.25664,49.03402,85.29324
02/15/16,07:55:00,140.9442,140.9748,386.8015,381.0566,26.07712,48.96083,85.2383
02/15/16,07:56:00,140.5795,140.9117,386.9583,380.9075,26.23516,49.03034,85.27953
02/15/16,07:57:00,140.9348,140.8755,387.4399,381.2776,26.37039,48.96076,85.18175
02/15/16,07:58:00,141.0095,140.9645,386.5781,380.4309,26.15963,48.92619,85.27594
02/15/16,07:59:00,140.8102,140.6744,386.1543,380.1931,26.15479,48.99558,85.22771
02/15/16,08:00:00,140.9621,140.812,386.2061,379.9941,26.3311,48.94783,85.20908
02/15/16,08:01:00,140.7252,140.6229,385.4138,379.3687,26.13014,48.95482,85.27885
02/15/16,08:02:00,140.9899,140.9108,387.3743,381.4045,26.28635,49.04028,85.26826
02/15/16,08:03:00,141.1259,140.9987,385.9822,379.9089,26.17275,48.96654,85.24072
02/15/16,08:04:00,140.6025,140.8775,386.8225,380.7441,26.26492,49.01666,85.29416
02/15/16,08:05:00,140.9149,140.793,387.2375,380.4966,26.22417,49.0292,85.25064
02/15/16,08:06:00,140.936,140.8926,387.1763,381.1399,26.17783,48.99529,85.18358
02/15/16,08:07:00,140.8101,140.7694,387.2964,381.3474,26.3113,49.08668,85.2643
02/15/16,08:08:00,140.6719,140.6056,387.0139,380.8406,26.29559,49.04057,85.23026
02/15/16,08:09:00,141.0861,140.9575,387.5723,381.6257,26.05896,49.00388,85.32382
02/15/16,08:10:00,140.7246,140.6682,387.4185,380.8845,26.31577,49.08745,85.28632
02/15/16,08:11:00,140.9943,140.6522,387.0298,381.0146,26.175,49.06172,85.22275
02/15/16,08:12:00,140.6042,140.6256,386.7627,380.5266,26.278,48.97786,85.23637
02/15/16,08:13:00,140.7798,140.7524,387.5354,381.3352,26.35803,49.00042,85.27811
02/15/16,08:14:00,140.8223,140.7191,386.696,380.8716,26.38493,48.95279,85.23763
02/15/16,08:15:00,140.6317,140.5159,386.9041,380.229,26.27125,49.00998,85.23196
02/15/16,08:16:00,140.9875,140.8584,386.8616,380.4578,26.31809,48.97768,85.27162
02/15/16,08:17:00,140.7734,140.6786,386.6602,380.6272,26.22116,48.94983,85.24405
02/15/16,08:18:00,140.4163,140.5217,386.3425,379.7805,26.17321,49.00871,85.29257
02/15/16,08:19:00,140.9107,140.881,387.4351,380.5881,26.32889,49.02382,85.25734
02/15/16,08:20:00,140.9542,140.7615,386.9004,380.4692,26.22971,48.97205,85.29706
02/15/16,08:21:00,140.9777,140.7499,386.9746,380.3867,26.31699,49.05524,85.26193
02/15/16,08:22:00,140.9269,140.7823,387.2549,380.8887,26.14155,49.013,85.26532
02/15/16,08:23:00,141.068,140.8568,387.7153,381.0386,26.28292,49.00902,85.24174
02/15/16,08:24:00,140.7628,140.6925,387.4006,380.717,26.15967,49.07141,85.28279
02/15/16,08:25:00,140.9375,140.7028,387.2349,380.8323,26.42262,48.99467,85.24559
02/15/16,08:26:00,140.839,140.6094,386.5979,380.3774,26.14147,49.0745,85.30042
02/15/16,08:27:00,140.4057,140.4584,386.8699,380.7043,26.17424,49.04053,85.25301
02/15/16,08:28:00,140.8203,140.6796,387.6445,381.6499,26.38744,48.98518,85.21761
02/15/16,08:29:00,140.924,140.8512,388.5283,382.0327,26.34464,49.03385,85.18584
02/15/16,08:30:00,140.9659,140.8968,388.4331,381.5205,26.38992,48.99818,85.25613
02/15/16,08:31:00,140.8375,140.7274,387.4009,381.0857,26.27399,48.93796,85.28189
02/15/16,08:32:00,140.7837,140.7504,388.3684,381.8599,26.32622,49.01311,85.32394
02/15/16,08:33:00,140.873,140.8984,386.7524,380.6167,26.27602,48.96971,85.21173
02/15/16,08:34:00,141.0206,140.9828,387.6533,381.5286,26.35372,48.93891,85.25616
02/15/16,08:35:00,140.666,140.6491,387.1309,380.7522,26.32931,49.04328,85.21661
02/15/16,08:36:00,140.7543,141.0078,388.2107,381.8494,26.23562,48.97441,85.26108
02/15/16,08:37:00,140.8947,140.912,387.1316,380.8743,26.15433,48.95034,85.26276
02/15/16,08:38:00,141.1865,141.0956,388.0142,382.3979,26.37215,49.04055,85.28639
02/15/16,08:39:00,140.9239,140.8241,387.5413,380.9795,26.18454,48.97733,85.27782
02/15/16,08:40:00,140.9468,140.9589,387.0847,380.3662,26.27007,48.98264,85.26868
02/15/16,08:41:00,140.7845,140.7787,387.6484,380.9998,26.28376,49.04231,85.29634
02/15/16,08:42:00,140.7554,140.7802,388.0376,381.436,26.28593,49.00672,85.26375
02/15/16,08:43:00,140.8915,140.8155,386.9766,380.084,26.19503,48.9971,85.23953
02/15/16,08:44:00,140.9495,140.8344,387.2864,380.7246,26.31912,49.07595,85.25668
02/15/16,08:45:00,140.6938,140.7324,387.0237,380.2139,26.33644,49.01432,85.3392
02/15/16,08:46:00,140.9265,140.907,387.3696,380.6174,26.22566,48.99531,85.36845
02/15/16,08:47:00,140.8621,140.8204,387.8218,381.0122,26.26938,49.05991,85.23132
02/15/16,08:48:00,141.055,141.0001,388.1633,380.8848,26.4661,48.98679,85.2361
02/15/16,08:49:00,140.9413,140.828,387.1626,380.2734,26.25259,49.01558,85.29024
02/15/16,08:50:00,140.4821,140.3895,386.9419,380.106,26.34777,49.07681,85.23833
02/15/16,08:51:00,140.9031,140.8979,388.0898,381.082,26.17474,48.95479,85.27341
02/15/16,08:52:00,140.5387,140.4649,387.0449,379.886,26.30299,49.03666,85.25035
02/15/16,08:53:00,140.964,140.9167,387.2803,380.5515,26.19621,48.98725,85.26434
02/15/16,08:54:00,140.9644,140.8773,387.8062,380.8044,26.19553,48.96378,85.23224
02/15/16,08:55:00,141.0101,140.9411,387.9224,380.8259,26.23238,49.03442,85.30667
02/15/16,08:56:00,141.2515,141.1835,389.1299,381.4854,26.28792,49.00078,85.30804
02/15/16,08:57:00,140.8851,140.8101,387.7236,380.835,26.13167,48.94893,85.2905
02/15/16,08:58:00,140.9313,140.847,387.6008,380.4597,26.31516,49.01999,85.22034
02/15/16,08:59:00,140.757,140.6684,387.6621,381.0691,26.20323,48.97804,85.20387
02/15/16,09:00:00,141.0594,141.0334,388.3989,381.6428,26.32401,48.96971,85.21579
02/15/16,09:01:00,140.9549,140.8937,388.1353,381.7605,26.3205,49.02211,85.23929
02/15/16,09:02:00,140.5467,140.5852,388.1917,381.4333,26.41167,48.96669,85.17622
02/15/16,09:03:00,140.8007,140.7566,387.9026,381.2866,26.31092,49.01466,85.26096
02/15/16,09:04:00,141.1173,140.7558,387.4329,380.4983,26.29662,48.97674,85.23199
02/15/16,09:05:00,140.9408,140.936,387.3176,380.9861,26.27533,48.9249,85.24037
02/15/16,09:06:00,140.6445,140.6774,386.7217,380.1133,26.24062,48.96129,85.22327
02/15/16,09:07:00,141.2307,141.1238,387.5215,381.1069,26.29669,48.96438,85.31619
02/15/16,09:08:00,140.8429,140.8651,387.0957,380.3169,26.21964,48.92575,85.29051
02/15/16,09:09:00,141.142,141.1015,388.9915,382.0637,26.27739,49.03411,85.25374
02/15/16,09:10:00,140.9904,141.0107,388.6785,381.9177,26.3113,49.00093,85.24858
02/15/16,09:11:00,141.0039,141.0574,387.3521,380.9971,26.28662,49.00611,85.22374
02/15/16,09:12:00,140.6816,140.6537,387.4163,380.6885,26.4378,49.0474,85.29449
02/15/16,09:13:00,141.2781,140.9891,387.5417,381.0405,26.32092,48.97348,85.25903
02/15/16,09:14:00,140.9927,140.9235,387.4482,380.8347,26.38805,48.98365,85.2216
02/15/16,09:15:00,140.9783,140.9318,387.7388,381.3357,26.30119,48.96398,85.25696
02/15/16,09:16:00,141.0218,140.9637,386.6184,379.9294,26.30123,48.91874,85.27626
02/15/16,09:17:00,141.0201,140.897,387.7393,381.1907,26.28117,48.98139,85.23936
02/15/16,09:18:00,141.2919,141.2385,388.0811,382.2141,26.3517,48.95184,85.27762
02/15/16,09:19:00,141.1639,141.1202,387.603,381.4731,26.12461,48.93329,85.27527
02/15/16,09:20:00,140.6943,140.611,387.1345,381.4783,26.35746,49.04275,85.28061
02/15/16,09:21:00,141.2787,141.2631,388.0874,382.0562,26.28513,49.00877,85.27919
02/15/16,09:22:00,140.4473,140.5972,386.7732,380.7393,26.27674,48.96152,85.26962
02/15/16,09:23:00,140.9531,140.8923,387.8628,381.6929,26.3031,48.99509,85.2244
02/15/16,09:24:00,141.2235,141.2084,387.9902,382.0239,26.34827,48.94365,85.2998
02/15/16,09:25:00,141.3146,141.1396,387.4531,380.9175,26.38237,48.93737,85.31699
02/15/16,09:26:00,141.015,140.9522,387.0693,380.9612,26.44417,48.9523,85.27626
02/15/16,09:27:00,140.7846,141.0788,387.3765,381.7529,26.17805,48.91416,85.30666
02/15/16,09:28:00,141.2075,141.1205,387.1768,381.176,26.47137,48.99029,85.2037
02/15/16,09:29:00,141.1265,141.0786,387.1704,381.1011,26.26232,48.96513,85.32187
02/15/16,09:30:00,141.638,141.4947,387.3931,381.3743,26.30836,48.94955,85.27811
02/15/16,09:31:00,141.1309,141.0656,386.7769,381.0571,26.30943,49.03032,85.30716
02/15/16,09:32:00,141.2853,141.2037,387.1338,380.9727,26.4497,48.98569,85.4007
02/15/16,09:33:00,140.8414,141.0677,387.4924,381.1631,26.37089,49.02479,85.36981
02/15/16,09:34:00,140.9511,140.9515,387.3091,381.75,26.38279,49.01049,85.33728
02/15/16,09:35:00,141.6128,141.4828,387.1726,381.3721,26.46809,48.93807,85.42244
02/15/16,09:36:00,141.7401,141.7738,388.4226,382.4976,26.4399,48.92847,85.39343
02/15/16,09:37:00,141.508,141.2646,387.1646,381.4568,26.37508,48.91293,85.43764
02/15/16,09:38:00,141.5084,141.3896,386.9702,380.8525,26.36723,48.89246,85.38968
02/15/16,09:39:00,141.3066,141.2529,386.7854,381.0112,26.3641,48.9861,85.41022
02/15/16,09:40:00,141.6017,141.594,387.1553,381.1589,26.33869,48.95893,85.40141
02/15/16,09:41:00,141.5423,141.4673,386.5386,380.7773,26.343,48.9327,85.45512
02/15/16,09:42:00,141.6463,141.5425,386.9814,381.4023,26.36814,48.99315,85.41711
02/15/16,09:43:00,141.3016,141.3123,387.3289,381.2864,26.45008,48.95499,85.38432
02/15/16,09:44:00,141.4801,141.46,388.1108,382.094,26.42876,48.95305,85.38858
02/15/16,09:45:00,141.9682,141.3496,385.2197,379.2507,26.19373,49.03096,85.38243
02/15/16,09:46:00,141.4736,141.4934,386.5872,380.4912,26.31554,48.98756,85.3654
02/15/16,09:47:00,141.701,141.6281,387.4966,381.5898,26.36654,49.0127,85.40802
02/15/16,09:48:00,141.4498,141.373,386.8027,380.6924,26.30161,49.05482,85.39302
02/15/16,09:49:00,141.6469,141.47,387.8562,381.1902,26.39812,49.00382,85.39297
02/15/16,09:50:00,141.412,141.3367,386.6228,380.6814,26.31882,49.05478,85.46271
02/15/16,09:51:00,141.4482,141.3702,387.0889,381.2441,26.32648,49.04403,85.35263
02/15/16,09:52:00,141.4535,141.3709,387.187,381.2539,26.3525,49.02931,85.35355
02/15/16,09:53:00,141.348,141.2517,386.6062,380.6338,26.46923,48.99225,85.36473
02/15/16,09:54:00,142.0529,141.5088,387.323,381.6633,26.59992,48.9623,85.40805
02/15/16,09:55:00,141.3047,141.275,386.5129,380.6653,26.2468,48.94657,85.39503
02/15/16,09:56:00,141.3325,141.3292,386.6675,380.552,26.35738,49.0279,85.36285
02/15/16,09:57:00,141.9194,141.751,386.9238,381.1628,26.53381,48.98116,85.42639
02/15/16,09:58:00,141.2834,141.5152,386.2817,380.4429,26.37653,49.02728,85.39568
02/15/16,09:59:00,141.4689,141.3961,387.2029,381.5232,26.40678,49.02706,85.41855
02/15/16,10:00:00,141.6978,141.6024,386.4668,380.6667,26.30989,48.95138,85.37132
02/15/16,10:01:00,141.6937,141.5623,386.2659,380.5591,26.38992,49.01547,85.28922
02/15/16,10:02:00,141.4972,141.5022,386.5891,380.8635,26.4558,48.96065,85.34477
02/15/16,10:03:00,141.8256,141.7107,386.6902,381.0374,26.25061,48.93091,85.36734
02/15/16,10:04:00,141.8318,141.7411,387.1174,381.5703,26.51375,48.96638,85.41281
02/15/16,10:05:00,141.4797,141.6786,386.8479,381.0342,26.46206,48.95175,85.32588
02/15/16,10:06:00,141.8616,141.6557,386.7268,381.0286,26.2793,48.96008,85.31473
02/15/16,10:07:00,142.1483,142.0664,387.4163,381.3386,26.4241,48.99754,85.38171
02/15/16,10:08:00,141.572,141.5474,386.0598,380.1934,26.37764,48.97403,85.37563
02/15/16,10:09:00,142.009,141.8514,387.0786,381.0659,26.30157,49.03565,85.37964
02/15/16,10:10:00,141.7466,141.6976,386.5151,381.0151,26.36688,49.027,85.38014
02/15/16,10:11:00,141.5247,141.4415,385.9153,379.9871,26.34384,48.98989,85.28644
02/15/16,10:12:00,141.5394,141.4645,386.2031,379.7896,26.29978,49.03122,85.31021
02/15/16,10:13:00,141.3539,141.25,385.4648,379.6572,26.33415,49.00531,85.36705
02/15/16,10:14:00,141.41,141.0992,385.5762,379.7307,26.3686,48.99053,85.36562
02/15/16,10:15:00,141.5379,141.5059,385.8186,380.3389,26.44135,49.04753,85.32591
02/15/16,10:16:00,142.029,141.4263,386.0811,380.1895,26.33461,48.98808,85.31184
02/15/16,10:17:00,141.6172,141.5853,386.8477,381.1831,26.29837,49.03211,85.395
02/15/16,10:18:00,141.5619,141.6047,386.8928,380.7876,26.35601,49.04903,85.40488
02/15/16,10:19:00,141.9867,141.9485,387.6204,381.7683,26.28868,49.00302,85.33447
02/15/16,10:20:00,141.4478,141.2765,385.9832,379.9941,26.42281,49.04647,85.34915
02/15/16,10:21:00,141.3513,141.3094,386.1204,380.1777,26.36532,48.98996,85.31886
02/15/16,10:22:00,141.563,141.3799,386.5959,380.8516,26.32393,48.97328,85.35596
02/15/16,10:23:00,141.5811,141.5003,386.1006,380.3364,26.3258,49.02014,85.42343
02/15/16,10:24:00,141.3698,141.6002,386.7104,381.0486,26.42487,49.00137,85.40056
02/15/16,10:25:00,141.3999,141.5883,386.1938,380.4421,26.36578,48.94992,85.291
02/15/16,10:26:00,141.4968,141.457,385.7075,380.1467,26.32175,48.99602,85.38734
02/15/16,10:27:00,141.7178,141.6221,386.7231,380.7544,26.56189,48.95047,85.38449
02/15/16,10:28:00,141.6584,141.6299,386.6855,380.8896,26.35376,48.95697,85.39502
02/15/16,10:29:00,141.5428,141.4543,386.5105,380.4048,26.38802,49.00366,85.36107
02/15/16,10:30:00,141.663,141.5872,386.7556,380.4185,26.36597,48.97227,85.34747
02/15/16,10:31:00,141.5478,141.4427,386.0007,380.1633,26.38123,49.02032,85.35326
02/15/16,10:32:00,141.3804,141.3062,385.7441,379.8748,26.34861,49.01505,85.34447
02/15/16,10:33:00,141.5443,141.5399,386.3936,380.491,26.3319,48.97451,85.38208
02/15/16,10:34:00,141.2469,141.2787,386.2546,380.2632,26.33858,49.02028,85.3503
02/15/16,10:35:00,141.6741,141.5664,386.408,380.4192,26.44165,48.99253,85.32762
02/15/16,10:36:00,141.7267,141.5439,386.1638,380.2251,26.33213,48.97017,85.34462
02/15/16,10:37:00,141.9059,141.818,387.0195,381.1758,26.45031,48.9869,85.37729
02/15/16,10:38:00,141.6741,141.6525,386.791,381.4639,26.2397,48.95219,85.31461
02/15/16,10:39:00,141.9011,141.6954,386.4248,380.4355,26.32278,48.91848,85.36612
02/15/16,10:40:00,141.3511,141.2748,385.3127,379.6848,26.3575,49.06326,85.32707
