$Date,$Time,PI-501B,PI-502B,PDI-501B,PI-801B,PDI-801B,PI-831B,PZI-832B,PI-841B,PZI-842B
02/15/16,08:09:00,106.3792,515.8395,7.591896,11127.09,4.937818,97.19032,97.4102,84.5211,84.42459
02/15/16,08:10:00,106.3286,515.8995,7.698212,11146.37,5.024829,97.4575,97.65152,84.45549,84.45328
02/15/16,08:11:00,106.4247,515.4153,7.619553,11196.07,4.99917,97.38464,97.61673,84.52583,84.5295
02/15/16,08:12:00,106.4003,515.166,7.666206,11178.55,5.005664,97.18079,97.67296,84.63287,84.6524
02/15/16,08:13:00,106.3946,516.0942,7.61322,11121.61,4.968482,97.01515,97.29897,84.40224,84.43375
02/15/16,08:14:00,106.4499,515.609,7.61734,11110.97,4.934839,97.22122,97.4334,84.49684,84.49005
02/15/16,08:15:00,106.5626,515.1489,7.651329,11155.61,4.984985,97.40181,97.52846,84.39598,84.43253
02/15/16,08:16:00,106.4711,515.9064,7.551651,11154.16,4.993018,97.5164,97.65884,84.74396,84.75754
02/15/16,08:17:00,106.4612,516.295,7.599411,11169.74,4.884155,97.48238,97.70279,84.57062,84.61243
02/15/16,08:18:00,106.4948,515.4872,7.614212,11179.44,5.017847,97.38228,97.54311,84.57535,84.54689
02/15/16,08:19:00,106.4963,516.385,7.592735,11150.56,4.99065,97.35687,97.57881,84.74281,84.74617
02/15/16,08:20:00,106.5686,514.7873,7.636833,11171.03,4.990503,97.84958,97.46422,84.62341,84.63104
02/15/16,08:21:00,106.6154,515.2142,7.679405,11186.78,5.008057,97.36313,97.63214,84.43558,84.43291
02/15/16,08:22:00,106.5698,515.6428,7.679138,11181.71,5.003858,97.40372,97.65717,84.53926,84.54224
02/15/16,08:23:00,106.5018,516.2964,7.560349,11162.22,4.98313,97.49123,97.69287,84.68681,84.69719
02/15/16,08:24:00,106.5574,515.7321,7.421227,11186.98,5.1219,97.49825,97.67517,84.51248,84.54834
02/15/16,08:25:00,106.5262,515.8424,7.622147,11188.47,5.005957,97.47307,97.68303,84.49196,84.5179
02/15/16,08:26:00,106.5651,516.4157,7.559586,11168.85,4.988745,97.51091,97.70561,84.72488,84.74045
02/15/16,08:27:00,106.6171,515.531,7.589684,11176.09,4.999097,97.44568,97.6297,84.73671,84.69475
02/15/16,08:28:00,106.5636,515.6677,7.574158,11182.59,5.006641,97.55371,97.72598,84.69818,84.71527
02/15/16,08:29:00,106.5173,516.7267,7.557144,11189.69,5.007935,97.67456,97.82745,84.73434,84.75426
02/15/16,08:30:00,106.6105,515.3653,7.615967,11178.42,4.881885,97.36191,97.54639,84.56764,84.64333
02/15/16,08:31:00,106.6064,515.3777,7.674561,11136.02,4.941626,97.23572,97.43553,84.49409,84.27467
02/15/16,08:32:00,106.5614,515.951,7.60746,11110.59,4.954492,97.3632,97.593,84.28123,84.3042
02/15/16,08:33:00,106.5308,516.0902,7.567101,11153.46,4.983594,97.62817,97.83127,84.54079,84.56642
02/15/16,08:34:00,106.5045,515.5885,7.616005,11174,5.00398,97.5975,97.78084,84.39766,84.46541
02/15/16,08:35:00,106.5136,516.4319,7.873116,11167.27,4.994922,97.56203,97.77458,84.65393,84.71046
02/15/16,08:36:00,106.5981,514.6956,7.619629,11170.58,5.008813,97.33414,97.53967,84.38461,84.41238
02/15/16,08:37:00,106.6348,514.9286,7.616043,11165.77,4.999097,97.29485,97.47887,84.53964,84.59671
02/15/16,08:38:00,106.5521,515.708,7.559586,11176.29,4.995093,97.20833,97.63176,84.58183,84.62265
02/15/16,08:39:00,106.4971,516.0631,7.616768,11096.53,4.970068,97.14508,97.39967,84.22897,84.23981
02/15/16,08:40:00,106.481,515.7831,7.584114,11175.25,5.000318,97.42599,97.61909,84.39896,84.42688
02/15/16,08:41:00,106.5003,515.6717,7.645798,11197.66,5.068213,97.46132,97.68761,84.36577,84.40842
02/15/16,08:42:00,106.4127,516.2072,7.65686,11180.69,5.003564,97.38487,97.63145,84.15565,84.45625
02/15/16,08:43:00,106.3971,515.3467,7.63031,11140.28,4.984863,97.09076,97.28706,84.08691,84.12819
02/15/16,08:44:00,106.344,515.6593,7.677879,11146.54,4.986524,97.21756,97.40929,84.28864,84.37462
02/15/16,08:45:00,106.2486,516.4,7.541656,11190.4,5.015943,97.43561,97.94334,85.06035,85.09254
02/15/16,08:46:00,106.382,514.8744,7.645874,11197.49,5.014356,97.16103,97.39525,84.22485,84.24324
02/15/16,08:47:00,106.3198,515.05,7.71019,11182.77,4.995508,97.08809,97.27707,84.37263,84.43237
02/15/16,08:48:00,106.2753,515.4182,7.631836,11185.07,5.027539,97.11746,97.20894,84.48647,84.41147
02/15/16,08:49:00,106.2646,515.4398,7.619553,11199.49,5.00022,96.79985,97.3851,84.27231,84.23515
02/15/16,08:50:00,106.278,515.1468,7.643013,11173.69,5.004956,97.07413,97.28096,84.31427,84.27017
02/15/16,08:51:00,106.1808,515.8423,7.566452,11166.51,4.986646,97.23541,97.31491,84.36592,84.38515
02/15/16,08:52:00,106.2856,514.522,7.73262,11176.02,4.989356,97.18346,97.38441,84.2189,84.25392
02/15/16,08:53:00,106.3016,514.5778,7.693977,11190.98,5.008985,97.22084,97.39738,84.09988,84.18594
02/15/16,08:54:00,106.2383,515.158,7.505493,11120.43,4.978174,97.09946,97.36099,84.23187,84.26346
02/15/16,08:55:00,106.1535,515.8331,7.644386,11162.41,4.996558,97.62344,97.52045,84.25522,84.2704
02/15/16,08:56:00,106.2488,515.3798,7.593422,11173.82,5.004566,97.29553,97.49519,84.31877,84.33929
02/15/16,08:57:00,106.1965,515.3297,7.624435,11188.19,5.017774,97.24449,97.43179,84.17877,84.20746
02/15/16,08:58:00,106.2149,515.8936,7.684898,11153.66,4.98501,97.14218,97.32872,84.47983,84.47845
02/15/16,08:59:00,106.231,515.1409,7.640953,11132.48,5.074975,97.01355,97.23518,83.93852,84.15237
02/15/16,09:00:00,106.1695,515.5315,7.441902,11137.93,4.972852,97.14546,97.35649,84.37523,84.44572
02/15/16,09:01:00,106.1109,516.071,7.667999,11168.48,5.001538,97.33528,97.52808,84.50722,84.48578
02/15/16,09:02:00,106.1768,514.6368,7.647781,11125.67,4.987622,96.99722,97.26608,84.46114,84.47456
02/15/16,09:03:00,106.2171,515.2385,7.646294,11046.86,4.913476,96.92993,97.21596,84.87885,84.9118
02/15/16,09:04:00,106.1771,515.2585,7.579269,11080.78,4.952539,97.28897,97.48039,84.47021,84.55452
02/15/16,09:05:00,106.1698,515.6835,7.606964,11129.94,4.990552,97.48947,97.69699,84.53644,84.60182
02/15/16,09:06:00,106.1606,515.2489,7.643929,11146.53,4.989575,97.33421,97.52594,84.58534,84.61914
02/15/16,09:07:00,106.0688,515.5708,7.697563,11160.17,5.003027,97.27448,97.47154,84.53384,84.64027
02/15/16,09:08:00,106.2094,514.3871,7.660789,11172.28,5.011768,97.06619,97.2612,84.39835,84.3708
02/15/16,09:09:00,106.2355,514.5366,7.630424,11159.8,5.007324,96.93092,97.1447,84.17839,84.23553
02/15/16,09:10:00,106.1572,515.1224,7.650375,11126.48,4.856348,97.00783,97.18391,84.40521,84.44473
02/15/16,09:11:00,106.0652,515.5334,7.581787,11149.73,4.982178,97.26776,97.47795,84.44496,84.44763
02/15/16,09:12:00,106.1023,515.291,7.625885,11117.17,4.973145,97.18002,97.40074,84.30588,84.33685
02/15/16,09:13:00,106.072,515.1476,7.59964,11131.45,4.983814,97.20146,97.44164,84.18648,84.1851
02/15/16,09:14:00,106.0982,515.691,7.609367,11149.19,4.990698,97.26768,97.47192,84.3869,84.41689
02/15/16,09:15:00,106.1301,515.0992,7.631378,11153.17,4.99563,97.23839,97.43462,84.04152,84.08386
02/15/16,09:16:00,106.0449,515.2777,7.660599,11124.95,4.984546,97.07466,97.29225,84.1024,84.10057
02/15/16,09:17:00,105.8733,515.874,7.574272,11141.18,4.96001,97.71431,97.36526,84.30862,84.34792
02/15/16,09:18:00,106.0108,514.4211,7.652702,11152.78,4.978662,97.06543,97.24602,84.08623,84.09126
02/15/16,09:19:00,106.0009,514.689,7.679138,11169.88,4.996509,97.04933,97.23312,84.11659,84.1188
02/15/16,09:20:00,105.949,514.9995,7.620201,11132.09,4.995777,97.09358,97.0945,83.88016,83.8176
02/15/16,09:21:00,105.8157,515.3395,7.529488,11121.95,4.963062,96.89026,97.12288,84.20021,84.23599
02/15/16,09:22:00,105.8714,514.7446,7.648125,11130.64,4.981372,96.98029,97.12173,84.12254,84.13857
02/15/16,09:23:00,105.8561,515.4303,7.587433,11110.32,4.961694,96.8325,97.14241,84.16008,84.16565
02/15/16,09:24:00,105.9383,513.9159,7.695503,11137.73,4.860425,96.79504,96.99806,83.64059,84.04404
02/15/16,09:25:00,105.959,514.274,7.661476,11146.87,4.994946,96.73218,96.96861,84.05678,84.11667
02/15/16,09:26:00,105.9339,514.9022,7.62043,11165.27,4.99331,96.8132,97.04514,84.21326,84.2009
02/15/16,09:27:00,105.8625,515.3583,7.595482,11170.33,4.999707,96.86462,97.08847,84.18343,84.17557
02/15/16,09:28:00,105.8962,515.0769,7.594986,11193.93,5.011597,96.80099,97.03117,84.09126,84.13689
02/15/16,09:29:00,105.9421,515.061,7.582741,11199.68,5.011841,96.70853,96.8998,84.03091,84.07837
02/15/16,09:30:00,105.9238,515.397,7.58625,11206.15,5.017944,96.77551,96.99692,84.00871,84.039
02/15/16,09:31:00,105.9873,514.7096,7.802353,11206.4,5.014868,96.64597,96.85074,83.53271,84.03984
02/15/16,09:32:00,105.9879,515.4507,7.589149,11204.11,5.016113,96.7907,96.99524,84.15581,84.17931
02/15/16,09:33:00,105.9389,515.3171,7.572594,11168.7,5.000171,96.60988,96.87119,83.90869,83.9592
02/15/16,09:34:00,106.1268,514.3159,7.664146,11072.26,4.91687,96.30043,96.49551,83.7114,83.72925
02/15/16,09:35:00,106.1358,514.256,7.673225,11075.44,5.013233,96.66122,96.88347,84.30687,84.33586
02/15/16,09:36:00,106.0932,514.4485,7.698669,11148.17,4.994019,96.94725,97.17003,84.1394,84.13925
02/15/16,09:37:00,106.1428,514.7125,7.6091,11161.2,4.993921,96.77757,97.25105,84.16328,84.16924
02/15/16,09:38:00,106.2198,514.1155,7.965355,11159.96,4.998511,96.13579,96.75499,84.1111,84.12437
02/15/16,09:39:00,106.1457,515.2684,7.630463,11144.02,4.988306,96.5049,96.65398,83.98567,84.01321
02/15/16,09:40:00,106.2753,513.8141,7.655144,11154.16,4.990064,96.33148,96.41769,83.89992,83.95744
02/15/16,09:41:00,106.3494,513.9078,7.646751,11121.46,4.977661,96.21765,96.41937,83.90778,83.95943
02/15/16,09:42:00,106.2955,514.6211,7.696075,11111.18,4.971509,96.33263,96.54694,83.63464,84.06815
02/15/16,09:43:00,106.2057,514.9791,7.586594,11131.42,4.984009,96.51947,96.70753,84.05991,84.10057
02/15/16,09:44:00,106.2199,514.9509,7.701721,11121.2,4.965015,96.50269,96.68846,84.02313,84.03557
02/15/16,09:45:00,106.1794,514.8927,7.622604,11109.92,4.835425,96.44424,96.62163,83.918,83.9502
02/15/16,09:46:00,106.1831,515.6062,7.616196,11159.51,4.958936,96.59111,96.77834,83.99857,83.99147
02/15/16,09:47:00,106.1953,514.7169,7.599869,11176.36,4.991382,96.45279,96.68251,83.9814,83.99849
02/15/16,09:48:00,106.187,514.8634,7.624893,11168.03,5.019116,96.42799,96.62933,84.48013,84.19891
02/15/16,09:49:00,106.0814,515.8326,7.581711,11159.08,4.995752,96.3942,96.69006,84.02237,84.09676
02/15/16,09:50:00,106.2419,514.718,7.657967,11012.41,4.90398,96.10771,96.34056,84.04961,84.04335
02/15/16,09:51:00,106.2184,514.5984,7.651749,11050.65,4.916748,96.54816,96.73622,84.17938,84.21043
02/15/16,09:52:00,106.101,515.0624,7.622108,11077.55,4.897851,96.77338,96.99707,84.17038,84.20662
02/15/16,09:53:00,106.1268,515.3041,7.62085,11120.53,4.978809,96.87103,97.08176,84.20898,84.22333
02/15/16,09:54:00,106.1669,514.6423,7.682037,11121.93,4.971313,96.65459,96.81992,84.07822,84.12666
02/15/16,09:55:00,106.097,515.5583,7.639694,11135.41,4.992774,96.56075,96.79848,84.11247,84.14055
02/15/16,09:56:00,106.2246,514.1639,7.673111,11139.42,4.980518,96.36421,96.61766,83.91273,84.00192
02/15/16,09:57:00,106.2579,514.3442,7.672424,11149.61,4.984473,96.29623,96.58592,84.14688,84.19205
02/15/16,09:58:00,106.2073,514.7534,7.660408,11170.03,5.003442,96.34125,96.57738,84.14238,84.17068
02/15/16,09:59:00,106.1324,515.5205,7.62989,11060.12,4.864722,96.09901,96.21628,83.9418,84.20601
02/15/16,10:00:00,106.1783,515.0818,7.589149,10979.54,4.862891,96.09268,96.29105,83.94279,83.96889
02/15/16,10:01:00,106.2426,514.8912,7.644768,11017.42,4.890771,96.67267,96.82816,84.18297,84.19891
02/15/16,10:02:00,106.1584,515.4064,7.688255,11089,4.965528,96.86172,97.07703,84.48997,84.51103
02/15/16,10:03:00,106.2424,514.8853,7.649879,11102.72,4.971802,96.58554,96.8084,84.18884,84.15657
02/15/16,10:04:00,106.2374,514.8949,7.684898,11059.06,4.949097,96.40686,96.67442,84.07379,84.14368
02/15/16,10:05:00,106.1599,515.6329,7.608719,11078.13,4.960889,96.55464,96.69594,84.16611,84.20761
02/15/16,10:06:00,106.2396,514.8639,7.719612,11098.74,4.913648,96.38168,96.57776,84.08424,84.10774
02/15/16,10:07:00,106.274,514.4398,7.670708,11104.39,4.922779,96.21994,96.43036,84.46068,84.1011
02/15/16,10:08:00,106.2091,515.1558,7.635269,11087.85,4.962378,96.09665,96.30684,84.11308,84.11957
02/15/16,10:09:00,106.1694,514.793,7.667503,11040.6,4.937036,96.08711,96.36383,84.45839,84.20525
02/15/16,10:10:00,106.2128,514.8642,7.608185,11086.36,4.964258,96.21071,96.47896,83.97774,83.99399
02/15/16,10:11:00,106.2136,515.546,7.655716,11107.04,4.971582,96.38397,96.60851,84.19487,84.21654
02/15/16,10:12:00,106.2733,514.3184,7.578964,11109.11,4.979444,96.2233,96.41739,83.98117,84.07166
02/15/16,10:13:00,106.277,514.2941,7.722969,11086.92,4.967529,96.13609,96.33644,83.91586,83.93326
02/15/16,10:14:00,106.2358,514.9767,7.668571,11104.9,4.9771,96.29097,96.49612,83.9994,83.95782
02/15/16,10:15:00,106.132,515.5531,7.692413,11131.01,4.992212,96.38939,96.63811,84.11247,84.14787
02/15/16,10:16:00,106.2352,515.0735,7.598648,11121,4.985157,96.35406,96.59561,84.15482,84.06578
02/15/16,10:17:00,106.1943,515.0483,7.640724,11149.18,4.993604,97.02522,96.65611,84.16687,84.1848
02/15/16,10:18:00,106.1662,515.4003,7.534103,11116.98,4.984937,96.45058,96.64764,84.06143,84.08615
02/15/16,10:19:00,106.1893,514.111,7.656441,11155.64,5.003369,96.48277,96.5554,83.99757,84.00703
02/15/16,10:20:00,106.2656,514.4996,7.671738,11167.98,4.902539,96.34621,96.57539,83.99734,84.04198
02/15/16,10:21:00,106.245,514.3755,7.687302,11117.87,4.977857,96.12701,96.3208,83.93196,83.91655
02/15/16,10:22:00,106.3334,513.8005,7.736282,11152.13,4.986914,96.13312,96.33072,84.02863,83.96576
02/15/16,10:23:00,106.3403,514.1267,7.745857,11169.35,5.015454,96.2429,96.45279,84.25308,84.00864
02/15/16,10:24:00,106.2352,514.8619,7.713165,11132.51,4.990137,96.1673,96.40259,83.81439,83.85788
02/15/16,10:25:00,106.1912,514.9792,7.600708,11162.44,5.009082,96.28059,96.5004,83.95752,83.95386
02/15/16,10:26:00,106.2585,513.921,7.898254,11165.94,4.999854,96.48849,96.39633,83.95859,83.96469
02/15/16,10:27:00,106.2003,514.6229,7.625847,11132.06,4.987158,96.18462,96.32317,84.03343,84.06631
02/15/16,10:28:00,106.3427,513.4551,7.705383,11176.83,5.001977,96.20132,96.37665,83.84567,83.87444
02/15/16,10:29:00,106.2516,513.9182,7.733803,11175.65,4.997119,96.2188,96.36307,83.9502,83.97453
02/15/16,10:30:00,106.2757,514.147,7.652168,11176.69,5.098926,96.25252,96.47049,84.11133,84.13673
02/15/16,10:31:00,106.1811,515.1294,7.642822,11182.07,5.005322,96.36642,96.57898,83.89839,84.27933
02/15/16,10:32:00,106.2262,514.6727,7.64946,11170.13,4.995337,96.35567,96.52802,84.19495,84.17488
02/15/16,10:33:00,106.1349,515.2744,7.686615,11167.88,4.995288,96.52405,96.73904,84.41734,84.41872
02/15/16,10:34:00,106.1719,514.8402,7.628403,11124.66,4.99397,96.42097,96.66389,83.92853,83.87749
02/15/16,10:35:00,106.0937,515.1535,7.671127,11027.48,4.884668,96.24016,96.48453,84.36287,84.46724
02/15/16,10:36:00,106.2497,513.9508,7.68219,11097.09,4.947071,96.48369,96.69029,84.26857,84.26857
02/15/16,10:37:00,106.2613,513.9454,7.702827,11117.33,4.982788,96.49422,96.69685,83.82599,84.28825
02/15/16,10:38:00,106.2207,514.6332,7.714462,11122.46,4.974292,96.17104,96.74591,84.29321,84.34898
02/15/16,10:39:00,106.11,515.692,7.611237,11106.02,4.965503,96.49513,96.68869,84.14597,84.14398
02/15/16,10:40:00,106.1367,514.8406,7.602692,11109.75,4.965234,96.39557,96.61636,84.23615,84.31305
02/15/16,10:41:00,106.0524,515.3792,7.628899,11133.41,4.976758,96.45386,96.64162,84.42642,84.45869
02/15/16,10:42:00,106.1157,515.0854,7.591515,11146.25,4.993555,96.48155,96.73958,84.12064,84.14604
02/15/16,10:43:00,106.1285,515.09,7.526627,11072.39,4.964795,96.37856,96.59538,84.03831,84.08272
02/15/16,10:44:00,106.1655,514.1772,7.67231,11118.37,4.945362,96.23749,96.72401,84.27979,84.28421
02/15/16,10:45:00,106.1578,514.7197,7.659149,11130.36,5.114942,96.67557,96.89919,84.41559,84.45114
02/15/16,10:46:00,106.0593,515.3661,7.564964,11150.61,5.001465,96.74881,96.95419,84.49883,84.3959
02/15/16,10:47:00,106.1293,514.4957,7.61879,11145.43,4.992017,96.69823,96.88026,84.38858,84.39209
02/15/16,10:48:00,106.067,515.855,7.665405,11157.86,5.071118,96.66382,96.90048,84.6241,84.66652
02/15/16,10:49:00,106.135,514.8502,7.622261,11088.78,4.971655,96.18767,96.42929,84.15039,84.16466
02/15/16,10:50:00,106.0676,515.0941,7.603798,11090.11,4.946558,96.62216,96.81725,84.82849,84.85657
02/15/16,10:51:00,106.1169,515.0237,7.641068,11138.93,4.991577,96.92902,97.08847,84.87411,84.91035
02/15/16,10:52:00,106.1728,514.1879,7.655792,11158.06,4.98396,96.75911,96.96785,84.83215,84.86603
02/15/16,10:53:00,106.2397,514.0341,7.677765,11155.44,4.997949,96.64429,97.13104,84.91539,84.93881
02/15/16,10:54:00,106.2519,514.6677,7.644272,11158.27,5.009839,96.67854,96.88629,84.41696,84.42924
02/15/16,10:55:00,106.1545,515.2423,7.607918,11140.5,5.016382,96.72951,96.92741,85.03242,85.05219
02/15/16,10:56:00,106.2152,514.4585,7.619781,11118.54,4.981275,96.48102,96.65474,84.89464,84.81209
02/15/16,10:57:00,106.2038,515.4425,7.548141,11121.91,4.979199,96.65627,96.87447,84.77982,84.8233
02/15/16,10:58:00,106.2762,514.4934,7.65564,11037.3,4.937109,96.409,96.6346,83.98666,84.03053
02/15/16,10:59:00,106.2702,514.5111,7.706413,11031.2,4.898071,96.51062,96.89552,84.71413,84.73106
02/15/16,11:00:00,106.4044,513.576,7.683525,11055.59,4.943262,96.97739,97.15485,84.46617,84.47556
02/15/16,11:01:00,106.4506,513.8036,7.786903,11111.43,4.993677,97.10068,97.30972,84.36226,84.45084
02/15/16,11:02:00,106.3444,514.7595,7.804298,11088.03,4.983496,96.97929,97.20238,84.36707,84.37294
02/15/16,11:03:00,106.3541,514.3686,7.666206,11106.01,5.138843,96.78146,96.97754,84.7081,84.72496
02/15/16,11:04:00,106.3152,515.3134,7.625084,11107.11,4.98999,96.68953,96.90414,85.00824,85.06569
02/15/16,11:05:00,106.3758,514.6591,7.624359,11108.1,4.991529,96.55251,96.74469,84.20952,84.23737
02/15/16,11:06:00,106.2998,515.4138,7.61261,11115.18,4.991382,96.29738,96.72913,84.34158,84.3454
02/15/16,11:07:00,106.3525,514.9928,7.622795,11078.88,4.960401,96.52832,96.73492,84.0715,84.28894
02/15/16,11:08:00,106.4235,514.4847,7.70607,11073.29,4.954321,96.52893,96.73065,84.44809,84.46159
02/15/16,11:09:00,106.4227,514.3964,7.677841,11061.18,4.957251,96.64932,96.84547,84.42032,84.44328
02/15/16,11:10:00,106.3902,514.9316,7.671661,10975.53,4.902954,96.11397,96.74339,84.25697,84.27536
02/15/16,11:11:00,106.3391,515.8041,7.909317,11072.06,4.967945,97.03346,97.23549,84.49013,84.49127
02/15/16,11:12:00,106.3674,515.4255,7.627411,11110.89,4.998315,97.05887,97.30133,85.15488,85.20386
02/15/16,11:13:00,106.3031,515.9303,7.564926,11098.97,4.997364,96.78581,97.12914,85.03593,84.99893
02/15/16,11:14:00,106.3931,515.2176,7.680244,11090.66,4.984741,96.66733,96.83609,84.79179,84.82628
02/15/16,11:15:00,106.3652,515.4943,7.569962,11096.19,4.994409,96.75957,96.95839,85.03525,85.09514
02/15/16,11:16:00,106.5142,514.0618,7.670708,11005.17,4.949561,96.408,96.50925,84.85359,84.88625
02/15/16,11:17:00,106.579,514.2137,7.667046,10939.67,4.838721,96.49956,96.70959,85.11726,84.83284
02/15/16,11:18:00,106.5294,514.7515,7.651405,11001.25,4.92439,97.02904,97.23,85.18219,85.16693
02/15/16,11:19:00,106.473,515.3613,7.459793,11063.78,4.963989,97.1389,97.37778,85.33745,85.31601
02/15/16,11:20:00,106.4685,515.2656,7.581673,11065.2,4.977441,97.05772,97.18246,84.62502,84.70284
02/15/16,11:21:00,106.4231,515.9277,7.616425,11077.56,4.977393,96.95206,97.15286,84.58466,84.61212
02/15/16,11:22:00,106.4466,515.2736,7.634163,11084.49,4.990552,96.79504,97.03362,84.80148,84.79385
02/15/16,11:23:00,106.4036,515.8196,7.622108,11074.6,4.99231,96.79611,97.01309,84.98177,84.79027
02/15/16,11:24:00,106.6063,514.3568,7.678452,11029.5,4.93125,96.50658,96.8322,85.04181,85.09262
02/15/16,11:25:00,106.5384,514.3625,7.699852,11060.02,4.960351,96.94511,97.15729,84.63364,84.71931
02/15/16,11:26:00,106.5643,514.8868,7.690697,11099.83,4.981885,97.13211,97.32361,85.27069,85.28053
02/15/16,11:27:00,106.4873,515.6874,7.63813,11085.46,4.987964,97.1563,97.36519,85.40443,85.44212
02/15/16,11:28:00,106.4812,515.5283,7.62928,11079.36,4.973731,97.10739,97.30797,84.99191,85.4406
02/15/16,11:29:00,106.4157,516.0408,7.608871,11068.47,4.974097,96.96892,97.19528,85.19829,85.09552
02/15/16,11:30:00,106.4608,515.3885,7.360649,11073.85,5.008545,96.8692,97.06177,84.6611,84.64386
02/15/16,11:31:00,106.4396,515.8353,7.601128,11010.68,4.951001,96.85829,97.07687,85.16411,85.17677
02/15/16,11:32:00,106.488,514.3822,7.656708,11021.61,4.931152,96.83678,97.08069,84.88724,84.92676
02/15/16,11:33:00,106.5568,514.334,7.59304,11052.12,4.978174,97.04033,97.26891,84.80194,84.85413
02/15/16,11:34:00,106.5083,515.1097,7.684631,11064.46,5.069385,97.12807,97.342,84.9501,85.06981
02/15/16,11:35:00,106.4336,515.587,7.499847,11065,4.977735,97.19353,97.40074,86.24283,85.66963
02/15/16,11:36:00,106.4369,515.262,7.67952,11069.5,4.98623,97.13661,97.32193,85.44838,85.48737
02/15/16,11:37:00,106.409,515.8932,7.653809,11058.28,4.985059,97.44278,97.31857,85.61806,85.62561
02/15/16,11:38:00,106.4574,515.2625,7.644577,11054.47,4.995605,96.94084,97.16377,85.21996,85.25963
02/15/16,11:39:00,106.41,516.0159,7.554703,11076.19,5.001977,97.03339,97.27486,85.51674,85.56526
02/15/16,11:40:00,106.5327,514.4524,7.721977,11097.38,5.014478,96.83853,97.04506,85.3405,85.37285
02/15/16,11:41:00,106.5131,514.3994,7.676163,11109.81,5.087818,96.79863,97.0076,84.646,84.82269
02/15/16,11:42:00,106.4987,515.0642,7.665482,11046.58,4.984839,96.68861,96.87798,85.06035,85.16846
02/15/16,11:43:00,106.335,515.9702,7.607689,10913.94,4.870728,96.65894,96.89026,85.18112,85.15221
02/15/16,11:44:00,106.3565,515.6073,7.651749,11016.07,4.938501,97.26921,97.40341,84.50279,84.49112
02/15/16,11:45:00,106.3249,515.8843,7.589035,11042.12,4.981958,97.38075,97.56561,85.42068,85.44464
02/15/16,11:46:00,106.385,515.5081,7.640228,11061.14,4.991675,97.18834,97.38014,84.83047,84.89456
02/15/16,11:47:00,106.2569,515.796,7.609291,11036.42,4.987769,96.93108,97.14348,84.94484,84.99229
02/15/16,11:48:00,106.4161,515.0613,7.687111,11043.28,4.962329,96.37512,97.03392,84.69269,84.77364
02/15/16,11:49:00,106.3866,515.0959,7.939339,11074.05,4.999707,96.94489,97.19902,85.37544,85.47646
02/15/16,11:50:00,106.2504,515.9648,7.574997,11086.88,5.016382,97.15317,97.39159,84.88075,84.92119
02/15/16,11:51:00,106.351,515.0659,7.626305,11023.07,4.974536,96.89583,97.0771,84.38782,84.42757
02/15/16,11:52:00,106.2974,515.9584,7.575645,10947.46,4.894556,97.10518,97.31316,85.47707,85.57655
02/15/16,11:53:00,106.3567,515.3214,7.597847,11010.03,4.962744,97.07085,97.64221,84.95346,84.99901
02/15/16,11:54:00,106.2747,516.1799,7.658501,11032.32,4.972608,97.46727,97.71515,84.96384,84.95743
02/15/16,11:55:00,106.3212,515.654,7.617226,10984.09,4.968164,97.17262,97.37648,84.41994,84.49432
02/15/16,11:56:00,106.3254,514.9297,7.689438,10981.59,4.936401,96.98647,97.18781,84.30008,84.32106
02/15/16,11:57:00,106.37,514.9977,7.688599,11011.53,4.965698,97.06215,97.26479,84.86839,84.89746
02/15/16,11:58:00,106.3102,515.2838,7.61467,11027.56,4.973486,97.15225,97.35291,84.45747,84.48875
02/15/16,11:59:00,106.2096,516.0414,7.730865,11037.14,5.001148,97.20482,97.34528,84.75281,84.74472
02/15/16,12:00:00,106.2319,515.3563,7.633362,11019.37,4.978711,96.9928,97.18658,85.1281,85.14565
02/15/16,12:01:00,106.1124,515.9584,7.825928,11022.8,4.971411,97.15508,97.35245,84.66843,84.70123
02/15/16,12:02:00,106.1723,515.5964,7.535324,11034.83,4.990845,97.19528,97.40326,84.62677,84.65439
02/15/16,12:03:00,106.1694,515.5293,7.604599,11041.24,4.988672,97.22488,97.43553,85.38239,85.12596
02/15/16,12:04:00,106.2414,514.8865,7.633209,11051.13,4.997486,97.17796,97.35092,84.53392,84.61571
02/15/16,12:05:00,106.2317,515.3923,7.660141,10970.97,4.957617,96.95641,97.08565,84.14581,84.21761
02/15/16,12:06:00,106.1314,516.0553,7.614365,10906.14,4.965161,97.00317,97.22176,84.54796,84.48532
02/15/16,12:07:00,106.2614,514.8744,7.660446,10976.22,4.948364,97.24419,97.42439,84.22127,84.2556
02/15/16,12:08:00,106.1874,515.8623,7.626953,11023.97,4.978931,97.43958,97.62314,84.32701,84.37012
02/15/16,12:09:00,106.2469,514.6976,7.640724,11028.97,4.992749,97.16995,97.33589,84.50981,84.48982
02/15/16,12:10:00,106.1832,515.6532,7.667313,11055.81,4.982251,97.50389,97.31415,84.54178,84.58015
02/15/16,12:11:00,106.1917,515.2788,7.6408,11063.86,5.013452,97.08679,97.23396,84.50172,84.5591
02/15/16,12:12:00,106.2611,514.6506,7.831688,11070.61,5.017847,96.85654,97.07275,84.75281,84.75243
02/15/16,12:13:00,106.3077,514.3158,7.669983,11028.58,5.006567,96.78703,96.8914,84.08577,84.13887
