$Date,$Time,PI-501B,PI-502B,PDI-501B,PI-701B,PDI-701B,PI-731B,PZI-732B,PI-741B,PZI-742B
02/15/16,08:06:00,106.2606,515.8717,7.626228,7201.166,19.84595,104.7252,105.0157,102.899,102.868
02/15/16,08:07:00,106.2956,516.2219,7.441063,7241.669,19.95757,104.8165,105.0116,102.4608,102.4404
02/15/16,08:08:00,106.4501,515.6607,7.604256,6989.728,19.46675,104.1821,104.3273,102.3025,102.3156
02/15/16,08:09:00,106.3792,515.8395,7.591896,7147.895,19.85764,104.8818,104.948,102.0993,102.0953
02/15/16,08:10:00,106.3286,515.8995,7.698212,7234.021,19.97402,105.168,105.3436,102.6445,102.6069
02/15/16,08:11:00,106.4247,515.4153,7.619553,7291.522,19.9835,104.6038,104.7766,102.7112,102.7004
02/15/16,08:12:00,106.4003,515.166,7.666206,7133.276,19.73518,104.1795,104.3708,102.0152,101.9883
02/15/16,08:13:00,106.3946,516.0942,7.61322,6944.479,19.42717,103.9534,104.1403,101.9396,101.9227
02/15/16,08:14:00,106.4499,515.609,7.61734,7158.145,19.83745,104.8969,105.1027,102.4223,102.415
02/15/16,08:15:00,106.5626,515.1489,7.651329,7229.107,19.92095,104.5853,104.7569,102.3694,102.3821
02/15/16,08:16:00,106.4711,515.9064,7.551651,7210.867,19.90942,104.9464,105.063,102.748,102.7208
02/15/16,08:17:00,106.4612,516.295,7.599411,7210.019,19.91868,105.0494,105.2138,102.8759,102.873
02/15/16,08:18:00,106.4948,515.4872,7.614212,7220.099,19.92981,104.9384,105.1277,102.8492,102.8619
02/15/16,08:19:00,106.4963,516.385,7.592735,7119.854,19.81301,105.1671,105.3376,102.923,102.9109
02/15/16,08:20:00,106.5686,514.7873,7.636833,7200.437,19.93198,105.4211,105.1874,102.673,102.6635
02/15/16,08:21:00,106.6154,515.2142,7.679405,7158.808,19.85493,105.0213,105.1982,102.4871,102.5189
02/15/16,08:22:00,106.5698,515.6428,7.679138,7136.67,19.81777,105.1481,105.4009,102.6808,102.6776
02/15/16,08:23:00,106.5018,516.2964,7.560349,7167.185,19.89981,105.2182,105.3328,102.5853,102.5812
02/15/16,08:24:00,106.5574,515.7321,7.421227,7193.552,19.96023,105.3621,105.5151,102.7795,102.7722
02/15/16,08:25:00,106.5262,515.8424,7.622147,7189.27,19.87759,104.8907,105.0668,102.5107,102.51
02/15/16,08:26:00,106.5651,516.4157,7.559586,7170.367,19.87375,104.9667,105.1326,102.6364,102.6189
02/15/16,08:27:00,106.6171,515.531,7.589684,7183.819,19.877,105.1297,105.3638,102.7473,102.7267
02/15/16,08:28:00,106.5636,515.6677,7.574158,7223.379,19.92805,105.1567,105.3724,102.8893,102.8843
02/15/16,08:29:00,106.5173,516.7267,7.557144,7190.411,19.8779,105.4072,105.5846,103.0666,103.0663
02/15/16,08:30:00,106.6105,515.3653,7.615967,7151.828,19.89827,104.7119,104.8926,101.874,101.8638
02/15/16,08:31:00,106.6064,515.3777,7.674561,6992.984,19.56323,104.4967,104.71,101.7869,101.748
02/15/16,08:32:00,106.5614,515.951,7.60746,6999.512,19.53696,104.9482,105.1831,102.6997,102.7037
02/15/16,08:33:00,106.5308,516.0902,7.567101,7228.305,19.88525,104.9819,105.0904,102.9108,102.9054
02/15/16,08:34:00,106.5045,515.5885,7.616005,7216.953,19.87197,104.9356,105.1025,102.7955,102.8365
02/15/16,08:35:00,106.5136,516.4319,7.873116,7200.592,19.86477,105.0493,105.2302,103.0795,103.0114
02/15/16,08:36:00,106.5981,514.6956,7.619629,7117.258,19.71643,104.6517,104.8488,102.4448,102.4727
02/15/16,08:37:00,106.6348,514.9286,7.616043,7200.812,19.92185,104.7126,104.8663,102.3243,102.2877
02/15/16,08:38:00,106.5521,515.708,7.559586,7112.851,19.75247,104.6909,104.8812,102.4855,102.4694
02/15/16,08:39:00,106.4971,516.0631,7.616768,6923.23,19.47332,104.5377,104.7402,102.2581,102.2534
02/15/16,08:40:00,106.481,515.7831,7.584114,7243.161,19.97085,104.8804,105.103,102.4868,102.4695
02/15/16,08:41:00,106.5003,515.6717,7.645798,7311.578,19.98833,104.5859,104.7121,102.9843,103.0031
02/15/16,08:42:00,106.4127,516.2072,7.65686,7180.765,19.82827,104.3074,104.494,102.2674,102.2299
02/15/16,08:43:00,106.3971,515.3467,7.63031,7015.32,19.56897,104.3627,104.5769,102.4642,102.4417
02/15/16,08:44:00,106.344,515.6593,7.677879,7129.397,19.795,104.8748,105.0456,102.2546,102.2597
02/15/16,08:45:00,106.2486,516.4,7.541656,7260.938,20.02107,105.1067,105.3075,102.5222,102.5216
02/15/16,08:46:00,106.382,514.8744,7.645874,7261.548,20.00996,104.6148,104.7819,102.5075,102.5105
02/15/16,08:47:00,106.3198,515.05,7.71019,7188.138,19.90093,104.4902,104.6631,102.5292,102.5374
02/15/16,08:48:00,106.2753,515.4182,7.631836,7130.197,19.74866,104.5457,104.9844,102.61,102.6442
02/15/16,08:49:00,106.2646,515.4398,7.619553,7204.267,19.9458,104.8438,105.2156,102.6973,102.6927
02/15/16,08:50:00,106.278,515.1468,7.643013,7055.49,19.60559,104.3731,104.5564,102.5862,102.5868
02/15/16,08:51:00,106.1808,515.8423,7.566452,7150.644,19.86629,105.0136,105.1824,102.2698,102.2758
02/15/16,08:52:00,106.2856,514.522,7.73262,7190.024,19.91851,104.9498,105.1334,102.4923,102.4829
02/15/16,08:53:00,106.3016,514.5778,7.693977,7178.912,19.84929,104.6065,104.7831,102.3932,102.3806
02/15/16,08:54:00,106.2383,515.158,7.505493,6993.769,19.6011,104.7893,105.0138,102.3874,102.413
02/15/16,08:55:00,106.1535,515.8331,7.644386,7173.462,19.86812,105.3394,105.3033,102.6201,102.6249
02/15/16,08:56:00,106.2488,515.3798,7.593422,7205.121,19.93127,104.8659,105.0148,102.4041,102.386
02/15/16,08:57:00,106.1965,515.3297,7.624435,7149.625,19.7927,104.5704,104.7195,102.3946,102.3488
02/15/16,08:58:00,106.2149,515.8936,7.684898,7136.816,19.79893,104.4597,104.6782,102.5574,102.5349
02/15/16,08:59:00,106.231,515.1409,7.640953,7035.333,19.60264,104.2884,104.4908,101.9746,101.9641
02/15/16,09:00:00,106.1695,515.5315,7.441902,7153.867,19.83003,104.873,104.9471,102.6735,102.6957
02/15/16,09:01:00,106.1109,516.071,7.667999,7245.169,19.96882,104.7747,104.9597,102.6136,102.5871
02/15/16,09:02:00,106.1768,514.6368,7.647781,6931.125,19.3637,103.7149,103.809,102.0797,102.0308
02/15/16,09:03:00,106.2171,515.2385,7.646294,6933.298,19.45749,104.3195,104.5028,102.0856,102.0645
02/15/16,09:04:00,106.1771,515.2585,7.579269,7122.5,19.78887,104.63,104.8274,102.1761,102.3005
02/15/16,09:05:00,106.1698,515.6835,7.606964,7282.397,20.03311,104.6563,104.8281,102.8239,102.8166
02/15/16,09:06:00,106.1606,515.2489,7.643929,7230.066,19.91946,104.4272,104.5937,102.7104,102.7134
02/15/16,09:07:00,106.0688,515.5708,7.697563,7220.438,19.94085,104.5857,104.7882,102.3855,102.525
02/15/16,09:08:00,106.2094,514.3871,7.660789,7219.766,19.96377,104.5217,104.7043,102.5782,102.5701
02/15/16,09:09:00,106.2355,514.5366,7.630424,7102.615,19.68889,104.1329,104.2987,102.3645,102.3683
02/15/16,09:10:00,106.1572,515.1224,7.650375,7065.152,19.70186,104.3159,104.5192,102.2909,102.1883
02/15/16,09:11:00,106.0652,515.5334,7.581787,7145.978,19.81299,104.9968,105.0972,102.4898,102.4934
02/15/16,09:12:00,106.1023,515.291,7.625885,7062.68,19.73616,104.6821,104.8616,102.6212,102.6305
02/15/16,09:13:00,106.072,515.1476,7.59964,7113.083,19.80227,104.6218,104.7911,102.2881,102.2347
02/15/16,09:14:00,106.0982,515.691,7.609367,7202.451,19.93084,104.8832,105.0569,102.6995,102.6837
02/15/16,09:15:00,106.1301,515.0992,7.631378,7149.841,19.83064,104.7649,104.9752,102.4775,102.4676
02/15/16,09:16:00,106.0449,515.2777,7.660599,7079.019,19.69299,104.3662,104.4918,102.1462,102.1449
02/15/16,09:17:00,105.8733,515.874,7.574272,7192.597,19.93872,105.2446,105.1069,102.229,102.1563
02/15/16,09:18:00,106.0108,514.4211,7.652702,7211.941,19.96065,104.6225,104.783,102.4082,102.423
02/15/16,09:19:00,106.0009,514.689,7.679138,7208.798,19.92708,104.3917,104.5684,102.4518,102.4419
02/15/16,09:20:00,105.949,514.9995,7.620201,6979.782,19.47173,104.0768,104.1268,102.1334,102.0979
02/15/16,09:21:00,105.8157,515.3395,7.529488,7138.797,19.8448,104.7083,104.8841,102.0812,102.0643
02/15/16,09:22:00,105.8714,514.7446,7.648125,7152.219,19.88462,104.7667,104.942,102.2424,102.2286
02/15/16,09:23:00,105.8561,515.4303,7.587433,7104.153,19.7804,104.3836,104.4968,102.1914,102.1995
02/15/16,09:24:00,105.9383,513.9159,7.695503,7208.682,19.96506,104.353,104.3867,101.6683,101.662
02/15/16,09:25:00,105.959,514.274,7.661476,7222.076,19.94265,104.2635,104.3917,102.0409,102.0273
02/15/16,09:26:00,105.9339,514.9022,7.62043,7261.294,20.0209,104.0602,104.2288,101.6396,101.6319
02/15/16,09:27:00,105.8625,515.3583,7.595482,7232.416,19.97217,104.319,104.4669,102.2217,102.2035
02/15/16,09:28:00,105.8962,515.0769,7.594986,7281.192,20.01941,104.0219,104.1787,101.9049,101.8875
02/15/16,09:29:00,105.9421,515.061,7.582741,7253.601,19.98318,104.0393,104.1848,102.2199,102.226
02/15/16,09:30:00,105.9238,515.397,7.58625,7229.624,19.94009,104.0666,104.1578,102.3203,102.3019
02/15/16,09:31:00,105.9873,514.7096,7.802353,7171.411,19.82617,103.9042,104.0866,101.9131,101.7507
02/15/16,09:32:00,105.9879,515.4507,7.589149,7202.164,19.94048,104.354,104.5304,101.8934,101.9131
02/15/16,09:33:00,105.9389,515.3171,7.572594,6977.691,19.45469,103.3108,103.45,101.4275,101.4348
02/15/16,09:34:00,106.1268,514.3159,7.664146,6831.76,19.21191,102.9776,103.1479,100.7582,100.7482
02/15/16,09:35:00,106.1358,514.256,7.673225,7125.409,19.81143,104.029,104.2396,101.4281,101.4065
02/15/16,09:36:00,106.0932,514.4485,7.698669,7303.171,20.0293,103.9923,104.1844,102.0441,102.0542
02/15/16,09:37:00,106.1428,514.7125,7.6091,7233.588,19.91807,103.9483,104.1328,102.1318,102.1164
02/15/16,09:38:00,106.2198,514.1155,7.965355,7164.798,19.84241,103.6837,104.1639,102.0428,102.0369
02/15/16,09:39:00,106.1457,515.2684,7.630463,7101.02,19.80806,104.1646,104.3246,101.8947,101.8629
02/15/16,09:40:00,106.2753,513.8141,7.655144,7157.968,19.87295,104.0032,104.1472,101.7648,101.741
02/15/16,09:41:00,106.3494,513.9078,7.646751,7010.025,19.6053,103.7936,104.0186,101.5564,101.5593
02/15/16,09:42:00,106.2955,514.6211,7.696075,7097.602,19.82449,104.3583,104.517,101.8663,101.8715
02/15/16,09:43:00,106.2057,514.9791,7.586594,7135.803,19.80212,104.1036,104.262,101.8895,101.9059
02/15/16,09:44:00,106.2199,514.9509,7.701721,7157.056,19.8898,104.0322,104.1653,101.7139,101.7186
02/15/16,09:45:00,106.1794,514.8927,7.622604,7117.694,19.82114,103.83,103.9519,101.5777,101.588
02/15/16,09:46:00,106.1831,515.6062,7.616196,7249.194,19.9668,104.1927,104.3638,102.1074,102.0721
02/15/16,09:47:00,106.1953,514.7169,7.599869,7225.357,19.89929,103.9032,104.0364,102.3461,102.3564
02/15/16,09:48:00,106.187,514.8634,7.624893,7167.178,19.82402,104.0324,104.1945,102.3112,102.3519
02/15/16,09:49:00,106.0814,515.8326,7.581711,7058.826,19.63713,103.9977,104.2087,102.0826,102.0937
02/15/16,09:50:00,106.2419,514.718,7.657967,6724.1,19.0739,103.8477,104.0619,101.7811,101.8061
02/15/16,09:51:00,106.2184,514.5984,7.651749,7108.273,19.76057,104.3439,104.5515,101.6849,101.6774
02/15/16,09:52:00,106.101,515.0624,7.622108,7161.264,19.87136,104.6214,104.8027,102.0747,102.0931
02/15/16,09:53:00,106.1268,515.3041,7.62085,7204.507,19.87542,104.3052,104.4781,102.474,102.4907
02/15/16,09:54:00,106.1669,514.6423,7.682037,7155.591,19.82202,104.2098,104.3725,102.2208,102.0582
02/15/16,09:55:00,106.097,515.5583,7.639694,7139.444,19.82102,104.3718,104.5322,102.2443,102.2144
02/15/16,09:56:00,106.2246,514.1639,7.673111,7182.7,19.90701,104.5081,104.2383,102.1771,102.1626
02/15/16,09:57:00,106.2579,514.3442,7.672424,7219.757,19.96577,103.878,104.0443,101.8947,101.9323
02/15/16,09:58:00,106.2073,514.7534,7.660408,7210.193,19.88286,103.6404,103.7938,101.8088,101.8577
02/15/16,09:59:00,106.1324,515.5205,7.62989,6767.771,19.18147,103.4337,103.645,101.7441,101.5928
02/15/16,10:00:00,106.1783,515.0818,7.589149,6799.179,19.19333,103.7952,103.9881,101.2328,101.2617
02/15/16,10:01:00,106.2426,514.8912,7.644768,7118.43,19.80942,104.4271,104.5931,101.8446,101.8231
02/15/16,10:02:00,106.1584,515.4064,7.688255,7295.01,20.03647,104.1219,104.2897,102.5404,102.5283
02/15/16,10:03:00,106.2424,514.8853,7.649879,7161.407,19.80208,103.767,104.2205,102.3434,102.3287
02/15/16,10:04:00,106.2374,514.8949,7.684898,7056.928,19.68752,104.1923,104.3692,102.1274,102.1292
02/15/16,10:05:00,106.1599,515.6329,7.608719,7146.423,19.87002,104.5244,104.6819,102.2209,102.2208
02/15/16,10:06:00,106.2396,514.8639,7.719612,7162.366,19.84924,104.3593,104.5299,102.4101,102.38
02/15/16,10:07:00,106.274,514.4398,7.670708,7185.483,19.92151,103.7966,103.9662,101.3116,101.3085
02/15/16,10:08:00,106.2091,515.1558,7.635269,7040.381,19.63899,103.6224,103.7766,101.6676,101.6433
02/15/16,10:09:00,106.1694,514.793,7.667503,7023.575,19.63228,103.9288,104.1082,102.185,102.0404
02/15/16,10:10:00,106.2128,514.8642,7.608185,7164.432,19.82871,103.829,104.27,102.0371,102.0444
02/15/16,10:11:00,106.2136,515.546,7.655716,7195.795,19.88496,104.1977,104.3311,102.3796,102.3765
02/15/16,10:12:00,106.2733,514.3184,7.578964,7125.171,19.76968,103.9288,104.0798,101.9678,101.9767
02/15/16,10:13:00,106.277,514.2941,7.722969,7103.781,19.76299,104.0444,104.2135,102.0596,102.1288
02/15/16,10:14:00,106.2358,514.9767,7.668571,7098.386,19.74273,104.3045,104.4635,102.0377,102.0436
02/15/16,10:15:00,106.132,515.5531,7.692413,7187.793,19.8884,104.4671,104.6345,102.1975,102.1512
02/15/16,10:16:00,106.2352,515.0735,7.598648,7106.158,19.72332,104.0911,104.2451,101.9896,101.9717
02/15/16,10:17:00,106.1943,515.0483,7.640724,7232.083,19.9615,104.306,104.3365,102.1064,102.0955
02/15/16,10:18:00,106.1662,515.4003,7.534103,7109.262,19.74639,104.1428,104.2932,102.533,102.5049
02/15/16,10:19:00,106.1893,514.111,7.656441,7217.389,19.89307,103.8371,104.093,102.0887,102.0943
02/15/16,10:20:00,106.2656,514.4996,7.671738,7216.162,19.86572,103.8129,103.9857,102.2595,102.2536
02/15/16,10:21:00,106.245,514.3755,7.687302,7101.621,19.74985,103.7634,103.9099,101.4566,101.4198
02/15/16,10:22:00,106.3334,513.8005,7.736282,7223.44,19.98684,104.0519,104.1887,101.7197,101.7644
02/15/16,10:23:00,106.3403,514.1267,7.745857,7212.546,19.88674,103.7883,104.0427,102.0566,101.9507
02/15/16,10:24:00,106.2352,514.8619,7.713165,7128.204,19.85701,104.1047,104.2599,101.6735,101.6823
02/15/16,10:25:00,106.1912,514.9792,7.600708,7229.749,19.97817,104.3685,104.522,102.0901,102.0983
02/15/16,10:26:00,106.2585,513.921,7.898254,7213.141,19.98709,104.106,103.9276,101.2682,101.2695
02/15/16,10:27:00,106.2003,514.6229,7.625847,7095.303,19.80151,104.2617,104.4065,101.7684,101.738
02/15/16,10:28:00,106.3427,513.4551,7.705383,7219.171,19.93457,104.0285,104.1742,101.7554,101.7429
02/15/16,10:29:00,106.2516,513.9182,7.733803,7219.165,19.93752,104.0057,104.1738,101.9176,101.886
02/15/16,10:30:00,106.2757,514.147,7.652168,7206.351,19.87993,104.2859,104.4407,102.223,102.2792
02/15/16,10:31:00,106.1811,515.1294,7.642822,7172.952,19.82117,104.3282,104.4348,102.1546,102.1674
02/15/16,10:32:00,106.2262,514.6727,7.64946,7121.851,19.78777,104.6652,104.8146,102.1058,102.1414
02/15/16,10:33:00,106.1349,515.2744,7.686615,7178.671,19.90479,104.7028,104.887,102.468,102.4398
02/15/16,10:34:00,106.1719,514.8402,7.628403,6965.058,19.4853,103.868,103.9879,101.7462,101.7404
02/15/16,10:35:00,106.0937,515.1535,7.671127,6889.938,19.4249,104.5307,104.7093,102.1938,102.1799
02/15/16,10:36:00,106.2497,513.9508,7.68219,7171.856,19.90486,104.3572,104.5142,101.8183,101.7555
02/15/16,10:37:00,106.2613,513.9454,7.702827,7219.314,19.95024,104.1989,104.3063,102.2039,102.1516
02/15/16,10:38:00,106.2207,514.6332,7.714462,7141.831,19.80237,104.1053,104.2713,102.1175,102.0966
02/15/16,10:39:00,106.11,515.692,7.611237,7093.384,19.7834,104.2504,104.3699,102.0454,102.0138
02/15/16,10:40:00,106.1367,514.8406,7.602692,7137.372,19.84363,104.1705,104.3538,102.1188,102.0704
02/15/16,10:41:00,106.0524,515.3792,7.628899,7181.351,19.86194,104.2195,104.3708,102.222,102.1937
02/15/16,10:42:00,106.1157,515.0854,7.591515,7144.656,19.82842,104.0535,104.1874,102.0903,102.0963
02/15/16,10:43:00,106.1285,515.09,7.526627,6875.186,19.34268,104.0571,104.2307,102.2001,102.1984
02/15/16,10:44:00,106.1655,514.1772,7.67231,7211.472,19.94902,104.2818,104.3865,101.6644,101.69
02/15/16,10:45:00,106.1578,514.7197,7.659149,7201.19,19.92844,104.2678,104.4392,102.3926,102.3748
02/15/16,10:46:00,106.0593,515.3661,7.564964,7228.394,19.94951,104.0851,104.2521,102.2494,102.4537
02/15/16,10:47:00,106.1293,514.4957,7.61879,7209.18,19.93547,104.2069,104.3803,102.3929,102.3878
02/15/16,10:48:00,106.067,515.855,7.665405,7230.896,19.97766,104.0195,104.1852,101.8821,101.9822
02/15/16,10:49:00,106.135,514.8502,7.622261,6827.39,19.21511,103.2151,103.3866,101.3156,101.3378
02/15/16,10:50:00,106.0676,515.0941,7.603798,7215.644,19.99387,104.3717,104.488,101.7108,101.6812
02/15/16,10:51:00,106.1169,515.0237,7.641068,7283.801,20.05081,104.4163,104.5076,102.5613,102.5403
02/15/16,10:52:00,106.1728,514.1879,7.655792,7205.899,19.89395,104.1629,104.34,102.3569,102.3489
02/15/16,10:53:00,106.2397,514.0341,7.677765,7175.757,19.86973,104.3109,104.5344,101.9951,101.942
02/15/16,10:54:00,106.2519,514.6677,7.644272,7181.809,19.94441,104.5072,104.6722,102.3008,102.303
02/15/16,10:55:00,106.1545,515.2423,7.607918,7155.23,19.88972,104.5164,104.6713,102.2454,102.2325
02/15/16,10:56:00,106.2152,514.4585,7.619781,7038.867,19.69297,104.3786,104.5948,102.1116,102.0903
02/15/16,10:57:00,106.2038,515.4425,7.548141,7119.162,19.84319,104.6305,104.7884,101.9971,102.0022
02/15/16,10:58:00,106.2762,514.4934,7.65564,6777.854,19.19741,103.6332,103.7963,101.7121,101.7139
02/15/16,10:59:00,106.2702,514.5111,7.706413,7054.672,19.68936,104.0446,104.1844,101.2932,101.2997
02/15/16,11:00:00,106.4044,513.576,7.683525,7190.903,19.9376,104.5345,104.7433,102.0084,101.9957
02/15/16,11:01:00,106.4506,513.8036,7.786903,7233.609,19.93469,104.3802,104.5674,102.6296,102.6402
02/15/16,11:02:00,106.3444,514.7595,7.804298,7137.915,19.80037,104.7304,104.674,102.6245,102.6672
02/15/16,11:03:00,106.3541,514.3686,7.666206,7133.963,19.80325,104.4661,104.7032,102.3049,102.3004
02/15/16,11:04:00,106.3152,515.3134,7.625084,7112.86,19.85225,104.836,105.0074,102.4916,102.4955
02/15/16,11:05:00,106.3758,514.6591,7.624359,7141.708,19.86299,104.5305,104.6802,102.6605,102.6324
02/15/16,11:06:00,106.2998,515.4138,7.61261,7096.777,19.76089,104.4334,104.6351,102.3865,102.3858
02/15/16,11:07:00,106.3525,514.9928,7.622795,7047.699,19.68206,104.4285,104.554,102.4889,102.4789
02/15/16,11:08:00,106.4235,514.4847,7.70607,7093.097,19.8217,104.5881,104.7246,102.3695,102.3465
02/15/16,11:09:00,106.4227,514.3964,7.677841,7028.375,19.69385,103.9337,104.0772,101.7526,101.7495
02/15/16,11:10:00,106.3902,514.9316,7.671661,6836.475,19.40513,104.5274,104.3083,101.676,101.6623
02/15/16,11:11:00,106.3391,515.8041,7.909317,7230.808,19.99614,104.8358,104.9949,102.5127,102.4813
02/15/16,11:12:00,106.3674,515.4255,7.627411,7247.47,19.95332,104.4024,104.6091,102.9712,102.9559
02/15/16,11:13:00,106.3031,515.9303,7.564926,7140.686,19.78884,104.3704,104.7266,102.994,102.9353
02/15/16,11:14:00,106.3931,515.2176,7.680244,7111.804,19.79883,104.4954,104.722,102.4715,102.4597
02/15/16,11:15:00,106.3652,515.4943,7.569962,7146.521,19.90525,104.7347,104.8633,102.6116,102.6076
02/15/16,11:16:00,106.5142,514.0618,7.670708,6786.45,19.25059,103.6127,103.7479,101.7463,101.7932
02/15/16,11:17:00,106.579,514.2137,7.667046,6876.932,19.4813,104.0094,104.1665,101.4153,101.3796
02/15/16,11:18:00,106.5294,514.7515,7.651405,7165.479,19.96379,104.5179,104.6864,102.1279,102.0965
02/15/16,11:19:00,106.473,515.3613,7.459793,7264.539,20.03059,104.3645,104.5743,102.8961,102.8834
02/15/16,11:20:00,106.4685,515.2656,7.581673,7155.823,19.85732,104.4241,104.558,102.7677,102.7463
02/15/16,11:21:00,106.4231,515.9277,7.616425,7155.478,19.86836,104.4683,104.6464,102.6713,102.6902
02/15/16,11:22:00,106.4466,515.2736,7.634163,7116.904,19.8698,104.6605,104.8481,102.3044,102.3037
02/15/16,11:23:00,106.4036,515.8196,7.622108,7026.953,19.6719,104.1305,104.2024,102.2994,102.3481
02/15/16,11:24:00,106.6063,514.3568,7.678452,6996.686,19.63306,104.0754,104.3235,101.8749,101.9213
02/15/16,11:25:00,106.5384,514.3625,7.699852,7155.356,19.9249,104.7538,104.9291,102.5114,102.4663
02/15/16,11:26:00,106.5643,514.8868,7.690697,7209.82,19.97021,104.7137,104.9282,102.9443,102.9263
02/15/16,11:27:00,106.4873,515.6874,7.63813,7153.891,19.90059,104.8387,105.0189,103.1611,103.1668
02/15/16,11:28:00,106.4812,515.5283,7.62928,7111.648,19.84824,104.8127,105.0093,103.1597,103.1204
02/15/16,11:29:00,106.4157,516.0408,7.608871,7032.425,19.74377,104.7333,104.8903,102.163,102.1527
02/15/16,11:30:00,106.4608,515.3885,7.360649,7081.598,19.79917,104.5625,104.7376,102.3286,102.299
02/15/16,11:31:00,106.4396,515.8353,7.601128,6868.866,19.34859,103.7563,103.9399,102.1956,102.1715
02/15/16,11:32:00,106.488,514.3822,7.656708,7127.973,19.84651,104.4176,104.5663,102.3116,102.2833
02/15/16,11:33:00,106.5568,514.334,7.59304,7177.536,19.90759,104.6536,104.7496,102.9616,102.9615
02/15/16,11:34:00,106.5083,515.1097,7.684631,7115.442,19.75466,104.4073,104.5712,102.6672,102.6542
02/15/16,11:35:00,106.4336,515.587,7.499847,7132.461,19.83054,104.8712,105.0609,103.0126,103.0424
02/15/16,11:36:00,106.4369,515.262,7.67952,7074.576,19.75964,104.9458,105.1339,102.9164,102.8041
02/15/16,11:37:00,106.409,515.8932,7.653809,7141.352,19.93362,105.0671,105.0823,102.546,102.5158
02/15/16,11:38:00,106.4574,515.2625,7.644577,7074.902,19.8178,104.5748,104.9109,102.582,102.6229
02/15/16,11:39:00,106.41,516.0159,7.554703,7212.412,20.01003,104.4172,104.5505,102.3726,102.3849
02/15/16,11:40:00,106.5327,514.4524,7.721977,7205.542,19.99548,104.4274,104.5986,102.6887,102.6602
02/15/16,11:41:00,106.5131,514.3994,7.676163,7217.679,19.98916,104.0519,104.2028,102.2819,102.1408
02/15/16,11:42:00,106.4987,515.0642,7.665482,6841.55,19.29146,103.6567,103.8298,101.928,101.9689
02/15/16,11:43:00,106.335,515.9702,7.607689,6748.654,19.24922,104.5388,104.7513,102.165,102.1942
02/15/16,11:44:00,106.3565,515.6073,7.651749,7202.081,20.00547,104.8793,105.0193,102.4503,102.4172
02/15/16,11:45:00,106.3249,515.8843,7.589035,7238.91,20.04617,104.8062,104.9785,103.0172,103.0131
02/15/16,11:46:00,106.385,515.5081,7.640228,7172.189,19.93752,104.6687,104.8001,102.923,103.2114
02/15/16,11:47:00,106.2569,515.796,7.609291,6933.475,19.49678,104.2385,104.4034,102.5577,102.548
02/15/16,11:48:00,106.4161,515.0613,7.687111,7090.518,19.81443,104.8242,105.017,102.3082,102.3176
02/15/16,11:49:00,106.3866,515.0959,7.939339,7199.783,20.00513,104.9259,105.1262,102.9282,102.915
02/15/16,11:50:00,106.2504,515.9648,7.574997,7177.737,19.94734,104.8503,105.0162,103.0872,103.0679
02/15/16,11:51:00,106.351,515.0659,7.626305,6782.727,19.20378,103.9241,104.0708,102.1797,102.1821
02/15/16,11:52:00,106.2974,515.9584,7.575645,6994.867,19.72205,105.4088,105.636,102.7537,102.7562
02/15/16,11:53:00,106.3567,515.3214,7.597847,7118.25,19.89524,105.1801,105.5433,102.8314,102.8312
02/15/16,11:54:00,106.2747,516.1799,7.658501,7150.015,19.9252,105.183,105.4023,103.2283,103.2231
02/15/16,11:55:00,106.3212,515.654,7.617226,6933.243,19.53613,104.815,104.754,102.7885,102.7117
02/15/16,11:56:00,106.3254,514.9297,7.689438,6968.799,19.66819,104.7919,104.9659,102.4363,102.4171
02/15/16,11:57:00,106.37,514.9977,7.688599,7114.175,19.88472,105.0807,105.2855,102.5293,102.5314
02/15/16,11:58:00,106.3102,515.2838,7.61467,7119.08,19.86728,104.9974,105.1859,102.928,102.9364
02/15/16,11:59:00,106.2096,516.0414,7.730865,7098.669,19.81995,105.1229,105.3134,102.955,102.868
02/15/16,12:00:00,106.2319,515.3563,7.633362,6995.489,19.66843,104.7739,104.9261,102.6762,102.7338
02/15/16,12:01:00,106.1124,515.9584,7.825928,7099.722,19.85706,105.2066,105.4079,102.9468,102.9413
02/15/16,12:02:00,106.1723,515.5964,7.535324,7136.34,19.90842,105.2294,105.402,103.0369,103.0304
02/15/16,12:03:00,106.1694,515.5293,7.604599,7124.878,19.89312,105.1333,105.2818,102.9879,103.0048
02/15/16,12:04:00,106.2414,514.8865,7.633209,7065.952,19.76262,104.8625,105.0233,102.7087,102.7297
02/15/16,12:05:00,106.2317,515.3923,7.660141,6805.048,19.29722,104.3537,104.5522,102.3215,102.3142
02/15/16,12:06:00,106.1314,516.0553,7.614365,6923.285,19.58413,105.0354,105.2048,102.0158,102.054
02/15/16,12:07:00,106.2614,514.8744,7.660446,7143.143,19.91392,105.195,105.312,102.4675,102.4696
02/15/16,12:08:00,106.1874,515.8623,7.626953,7217.017,19.96563,104.8127,105.0134,102.3821,102.3561
02/15/16,12:09:00,106.2469,514.6976,7.640724,7130.71,19.82781,104.6965,104.8978,102.5314,102.5658
02/15/16,12:10:00,106.1832,515.6532,7.667313,7195.944,19.92437,104.8458,104.9658,102.9596,102.9616
02/15/16,12:11:00,106.1917,515.2788,7.6408,7180.286,19.91194,104.8841,105.0411,102.5701,102.5548
02/15/16,12:12:00,106.2611,514.6506,7.831688,7163.013,19.90586,104.6986,104.8788,102.7401,102.7092
